,Census Tract,Ozone,PM2.5,Diesel PM,Pesticides,Tox. Release,Traffic,Asthma,Low Birth Weight,Cardiovascular Disease,Poverty,Unemployment
263,6037404702,0.051,11.21,20.024,8.41,8944.520815,2803.8,62.29,4.25,10.58,59.0,14.2
264,6099000803,0.053,12.89,23.74,2500.12,1184.430905,1373.55,97.48,5.82,12.46,72.9,14.6
265,6037241001,0.044,12.05,25.17,0.0,5405.995615,3597.62,85.81,8.81,10.32,68.3,21.1
266,6037402702,0.057,12.89,27.824,1.34,6609.791028,692.46,77.76,4.34,9.21,71.4,13.6
267,6037240200,0.046,12.05,24.76,0.0,4966.921631,4039.06,95.56,6.89,13.17,75.7,15.5
268,6071001803,0.062,13.31,35.071,0.4,17778.00932,1589.21,51.6,5.93,14.93,39.0,8.2
269,6037530902,0.046,12.89,31.02,0.0,11836.35893,836.62,53.1,7.39,10.63,75.6,17.9
270,6037602002,0.044,12.05,23.902,6.28,4851.914595,2995.35,59.18,6.99,7.71,50.8,15.6
271,6071007200,0.065,12.05,31.229,1.95,457.4076462,1267.48,60.46,6.16,9.14,71.8,10.5
272,6037433102,0.05,11.63,22.47,0.9,6514.809274,1209.56,51.92,6.42,8.43,59.9,7.6
274,6037540000,0.044,12.05,24.64,0.0,6565.783176,2861.79,56.29,6.44,10.77,52.8,11.0
275,6019004404,0.062,15.4,36.743,0.0,2483.819106,627.88,113.06,6.95,8.93,65.1,17.8
276,6037220100,0.046,12.05,24.45,0.22,1991.390806,1121.98,100.36,9.21,9.96,42.5,10.3
277,6037540700,0.044,12.05,19.884,0.0,5736.395768,2609.34,89.12,5.52,9.98,70.0,20.7
278,6037404701,0.051,11.21,17.878,1.87,7514.396853,2982.11,62.29,6.07,10.58,52.8,11.5
279,6037531602,0.046,12.05,49.215,0.0,25701.22822,1684.33,62.41,5.69,12.06,70.3,17.1
280,6037204910,0.046,12.89,56.52,0.0,23176.69895,4101.43,60.77,4.56,9.33,70.5,8.5
281,6037543400,0.042,12.05,27.114,0.06,7947.751309,1988.92,93.65,5.25,9.43,32.6,12.2
282,6037239801,0.046,12.05,26.231,0.0,5198.848361,877.95,77.55,7.01,11.48,74.8,9.0
283,6037553802,0.044,12.05,27.361,23.63,6627.99609,1022.2,53.74,4.78,9.57,56.9,10.4
284,6037530500,0.046,12.47,35.322,0.0,13929.25493,2344.96,60.98,5.51,11.78,67.6,10.5
285,6019008501,0.065,16.24,8.862,8236.65,1125.360835,213.11,86.0,4.35,11.19,83.6,23.7
286,6037408800,0.057,12.89,23.995,0.0,7821.936208,734.94,69.55,5.87,9.41,67.1,6.7
287,6001409100,0.03,8.69794377,37.55,0.0,611.9293945,2145.76,189.95,8.03,14.44,55.8,12.6
288,6065030103,0.065,12.89,47.253,0.0,969.9939442,1661.21,107.28,5.08,12.11,63.0,18.6
289,6065041410,0.06,13.31,31.93,0.0,5663.442025,2942.21,43.29,5.06,13.26,67.4,10.0
290,6037297110,0.042,11.21,51.9,0.0,5380.045377,678.7,84.98,7.74,9.68,56.1,16.8
291,6019002702,0.065,15.4,30.067,0.0,3595.957918,599.92,119.79,7.52,17.15,79.0,14.4
292,6037530601,0.048,12.47,31.02,0.0,9020.986318,1582.07,53.1,5.07,10.63,60.9,16.8
293,6029002000,0.065,18.76,31.687,0.0,55.62947651,662.76,107.68,6.45,10.38,74.9,10.2
294,6037541500,0.044,12.05,18.7,0.0,6003.648735,725.69,102.03,4.18,12.0,61.6,12.2
295,6037572500,0.042,11.21,32.697,11.55,9676.110813,467.94,72.09,6.89,9.55,65.5,25.3
296,6037104310,0.057,11.21,24.119,0.0,614.3619705,1816.25,57.29,6.69,5.21,57.6,14.8
297,6065042508,0.065,12.89,13.13,0.0,539.6205541,685.71,56.62,6.9,10.37,61.8,15.1
298,6037241120,0.044,12.05,24.76,0.0,5162.402119,3617.7,92.97,8.92,12.03,71.9,19.9
299,6037242300,0.044,12.05,25.04,0.0,5588.172893,644.17,88.42,6.42,12.7,75.3,18.7
300,6001408800,0.03,8.69794377,38.315,0.0,548.0919212,411.44,161.73,8.75,11.56,66.5,20.1
301,6029006201,0.065,18.34,5.47,5363.82,181.447108,210.71,76.89,7.35,10.29,67.0,15.8
302,6037122200,0.055,12.05,41.37,0.0,1177.607008,1508.63,76.89,3.78,8.4,47.7,10.8
303,6037543801,0.042,12.05,23.92,0.06,7538.739097,2376.9,60.31,8.86,9.96,30.4,16.5
304,6073003901,0.038,11.21,62.806,0.0,708.184092,763.55,104.87,6.38,8.02,77.7,22.0
305,6029004604,0.062,17.92,4.866,2425.55,171.9645718,281.59,52.62,6.47,9.72,56.4,13.8
306,6029002600,0.065,19.18,34.934,0.0,49.81142657,609.11,91.47,6.21,9.25,59.2,16.5
307,6037231720,0.046,12.89,41.19,0.0,3883.416477,4043.36,92.32,6.39,10.6,70.7,14.2
308,6065030503,0.065,12.89,47.26,0.0,946.7538749,762.99,62.49,4.57,9.23,79.6,14.1
309,6077003700,0.048,13.25,10.01,2045.18,579.8908265,589.87,53.28,5.23,10.21,64.0,29.0
310,6037191810,0.05,12.47,36.19,0.0,2187.846029,1545.4,54.41,4.46,8.88,64.8,16.6
311,6037502500,0.046,12.05,21.732,0.01,8338.966859,723.79,63.24,3.57,13.82,42.7,14.5
312,6037542602,0.044,12.05,18.7,0.0,5905.577897,585.05,94.08,6.61,10.9,62.3,12.1
313,6019003400,0.065,15.4,51.346,0.0,2381.035686,1026.47,125.06,6.76,11.33,72.4,20.5
314,6065040102,0.065,13.73,7.668,0.0,2671.928943,1649.62,54.2,6.03,11.94,45.4,26.3
315,6037530801,0.046,12.89,31.02,0.0,8999.256551,2413.14,53.1,5.17,10.63,62.7,10.6
316,6037227020,0.046,12.89,41.959,0.0,5558.250148,791.01,63.52,5.63,9.63,79.3,8.9
317,6037533902,0.046,12.05,26.141,64.08,8545.67301,578.32,43.88,5.58,9.0,60.9,10.5
318,6037530802,0.046,12.89,31.02,0.0,9078.601288,1932.71,53.1,4.85,10.63,51.0,14.6
319,6047002201,0.051,12.89,11.369,102.73,1.703732863,368.48,115.94,6.88,16.02,75.2,15.6
320,6037534502,0.046,12.05,22.094,0.0,7588.899697,819.88,55.85,5.4,10.47,55.3,8.5
321,6037294701,0.042,11.21,132.228,0.0,8270.027172,654.45,70.22,3.75,10.57,64.9,9.5
322,6037534900,0.046,12.05,23.49,0.0,6003.704588,1070.58,71.27,4.6,11.46,59.8,9.3
323,6037195802,0.046,12.89,39.026,0.0,3530.10489,2912.56,54.03,7.39,7.65,58.5,14.7
324,6037534405,0.046,12.05,23.001,0.0,8475.381129,948.03,48.15,6.89,10.08,71.9,8.8
325,6071007108,0.065,12.47,39.887,0.0,707.2836592,2703.37,95.84,5.56,16.38,54.7,9.6
326,6037104401,0.057,11.21,24.19,0.0,650.6636135,1700.28,73.79,6.3,7.7,50.8,12.4
327,6037570403,0.042,12.05,29.03,0.0,6310.938304,1372.36,75.7,5.59,9.45,64.9,16.7
328,6111004902,0.044,9.53630303,13.663,33324.22,158.1871979,1017.34,116.73,4.69,15.04,73.0,7.8
329,6037402501,0.057,12.89,23.049,0.0,9342.454665,505.86,70.31,4.85,10.29,73.7,12.1
330,6037570203,0.044,12.05,21.75,0.0,6835.636056,2325.63,64.59,6.61,8.21,51.7,11.9
331,6037123204,0.055,12.05,21.73,0.0,1164.583698,1087.32,68.36,5.33,11.98,60.5,11.2
332,6037229200,0.046,12.89,26.33,0.0,4805.605133,914.29,63.52,6.01,9.63,75.4,6.7
333,6037127220,0.055,11.21,18.09,0.0,747.6055163,1265.12,98.74,7.54,13.75,66.8,10.2
334,6073005100,0.038,11.21,110.8,0.0,346.2224777,1071.3,73.61,7.34,7.52,67.7,20.4
335,6037542106,0.044,12.05,27.216,0.0,6507.396839,1631.88,87.57,5.28,13.56,68.8,14.7
336,6037123203,0.055,12.05,21.73,0.0,1161.172357,854.59,60.29,4.59,10.66,67.6,15.6
337,6037192700,0.048,12.89,29.34,0.0,3028.784144,2309.27,59.55,7.31,6.41,58.8,16.2
338,6037239201,0.046,12.47,26.33,0.0,4418.935442,4092.07,95.56,4.45,13.17,73.4,10.5
339,6037532700,0.046,12.47,23.49,0.0,5998.681226,723.67,70.67,3.73,10.99,62.5,11.9
340,6037232120,0.046,12.89,29.818,0.0,3950.103192,4744.05,92.32,6.11,10.6,70.9,13.3
341,6037571701,0.042,11.63,21.52,0.0,6355.618263,2288.07,84.93,6.47,10.4,53.9,18.1
342,6037218500,0.048,12.05,25.068,0.0,2211.120112,3494.81,86.4,6.4,8.69,43.8,14.5
343,6071007604,0.068,11.63,18.677,0.14,413.3605466,816.27,65.42,7.11,10.49,44.0,13.4
344,6037541605,0.044,12.05,23.695,0.0,5994.218664,569.24,87.61,5.26,13.56,69.9,13.2
345,6037204810,0.046,12.89,55.445,0.0,17201.94025,3462.77,48.12,7.84,7.63,68.1,8.9
346,6019002701,0.065,15.4,36.6,0.0,2850.405095,503.14,119.79,5.83,17.15,70.6,23.8
347,6037531504,0.046,12.47,56.52,0.0,20801.40996,1055.23,62.41,8.17,12.06,74.3,19.9
348,6037502301,0.046,12.05,20.806,0.0,7622.684027,1740.58,69.12,4.66,15.61,37.3,5.9
349,6099002004,0.053,12.89,14.06,29.82,859.0658117,715.01,82.36,3.82,11.99,69.2,16.2
350,6071004800,0.065,12.05,38.37,0.0,1046.916396,1152.22,146.12,4.15,14.46,68.8,23.1
351,6037224020,0.046,12.89,41.19,0.0,4634.193858,2838.24,61.73,5.57,8.48,74.7,7.3
352,6037535002,0.046,12.05,23.49,0.0,5683.951549,868.15,79.03,6.05,12.37,67.4,12.2
353,6037228720,0.046,12.89,29.48,0.0,5276.987819,733.04,63.52,4.97,9.63,79.6,9.8
354,6037541606,0.044,12.05,18.7,0.0,5913.238971,564.74,87.61,5.48,13.56,68.2,21.5
355,6037503000,0.046,12.05,23.492,0.0,5413.000459,534.3,61.52,5.33,11.41,59.5,8.0
356,6037536000,0.044,12.05,18.53,0.01,7763.893485,1341.61,40.63,5.9,10.11,49.5,8.9
357,6037208302,0.046,12.89,60.69,0.0,4497.697102,978.19,43.26,5.83,5.85,69.0,18.7
358,6025011400,0.055,7.85958451,12.95,117.29,246.5963788,775.0,111.93,5.03,14.15,73.4,17.0
359,6037603001,0.044,12.05,27.559,11.29,5896.146203,672.27,79.41,5.82,10.07,50.2,9.9
360,6037602900,0.044,12.05,24.786,20.72,5231.304724,878.43,64.76,4.36,7.88,55.4,12.7
361,6059086407,0.048,11.21,19.719,69.64,36161.23796,3352.1,64.35,6.21,10.34,35.2,9.7
362,6077005131,0.05,12.89,9.267,3667.52,1429.844297,597.66,78.39,6.04,10.01,42.8,9.6
363,6099003804,0.057,12.89,15.862,2567.04,414.4677426,786.64,82.64,5.11,14.43,40.7,21.8
364,6037541700,0.044,12.05,26.94,0.0,6163.888166,2981.66,52.08,6.33,9.79,53.3,13.4
365,6037219300,0.046,12.89,26.04,0.0,2457.000514,1675.33,79.88,7.49,8.68,72.6,10.2
366,6037190801,0.05,12.89,36.19,0.0,2183.879834,1709.02,51.33,6.04,8.14,69.6,16.7
367,6037206010,0.046,12.89,55.558,0.0,5370.14677,1103.19,29.02,7.66,4.77,71.8,7.6
368,6037104320,0.057,11.21,19.849,0.0,655.4932439,1598.63,73.79,5.28,7.7,55.4,20.5
369,6037408301,0.05,12.05,31.965,0.0,10455.55082,1817.66,50.38,4.13,9.71,38.1,14.1
370,6037190510,0.05,12.89,36.19,0.0,2348.162551,2377.56,54.08,9.18,8.65,60.3,14.0
371,6037402903,0.057,12.89,22.77,0.0,7372.209933,467.93,70.31,6.73,10.29,55.4,10.5
372,6037128303,0.055,11.21,25.49,0.0,968.4265411,1313.59,65.74,6.08,12.01,81.2,21.6
373,6029000400,0.062,18.76,49.192,0.0,89.07598563,761.33,79.19,6.17,11.22,76.9,21.3
374,6099002005,0.053,12.89,14.06,202.52,841.2665912,530.45,75.82,5.51,11.25,47.5,18.1
375,6037402406,0.057,12.05,26.74,0.0,9134.18112,1632.78,77.44,5.45,9.0,58.8,10.3
376,6037533603,0.046,12.05,23.1,0.0,8624.042589,952.7,46.57,4.83,9.72,66.6,12.5
377,6107003400,0.065,14.22,4.161,788.52,14.0885488,231.55,55.95,5.12,11.45,68.3,12.2
378,6111009100,0.044,9.53630303,13.254,7457.26,289.1635659,540.26,113.9,5.59,14.69,66.7,17.5
379,6019002602,0.065,15.4,41.563,0.0,3968.080438,538.31,111.87,8.71,15.94,70.5,9.4
380,6071006601,0.065,12.89,22.06,0.0,984.1108399,1730.55,95.84,5.97,16.38,55.1,18.0
381,6037243000,0.044,12.05,25.04,0.0,5878.672509,750.45,74.11,4.7,9.79,70.9,10.2
382,6037228710,0.046,12.89,30.66,0.0,5209.015871,967.19,63.52,5.4,9.63,79.5,13.4
383,6099002604,0.053,12.89,20.128,0.0,720.0,1349.46,42.7,6.13,10.61,73.0,23.3
384,6037433101,0.05,11.63,22.223,0.66,6257.039234,3215.01,51.34,6.41,8.34,47.3,3.3
385,6029004800,0.062,17.5,17.03,0.69,1.157935022,691.93,53.43,5.32,9.86,81.0,17.3
386,6037603102,0.044,12.05,27.16,0.51,9128.342633,912.95,63.55,6.25,8.21,46.1,10.1
387,6037533602,0.046,12.05,23.1,0.0,9371.132902,904.07,46.79,5.0,9.77,64.6,12.1
388,6037502902,0.046,12.05,18.52,0.0,5959.205882,575.37,57.85,5.21,10.78,54.1,11.4
389,6071004103,0.068,12.47,22.284,0.0,1484.493268,814.47,77.91,5.43,10.12,73.0,20.3
390,6071000301,0.06,12.89,35.096,2.12,6008.762015,474.3,72.01,5.11,12.49,68.6,3.4
391,6071003301,0.065,12.89,42.45,0.0,6844.163839,1537.65,72.65,5.78,12.75,57.5,6.6
392,6019003809,0.062,15.4,41.244,0.0,2550.085621,864.54,93.23,8.47,11.4,52.1,17.5
393,6037542200,0.044,12.05,29.03,0.0,6312.959418,1834.1,82.68,5.33,12.72,56.7,17.7
394,6037502302,0.046,12.05,19.759,0.0,7401.648337,665.28,62.27,2.62,14.02,58.8,12.5
395,6039000502,0.062,12.05,17.614,72.28,13375.38636,702.29,92.25,5.33,12.8,67.9,5.1
396,6019008302,0.055,12.69,3.264,1422.89,157.3688606,273.85,86.58,5.74,13.01,87.0,25.0
397,6037240900,0.044,12.05,24.765,0.0,5408.967962,806.62,80.9,8.04,9.32,72.7,15.3
398,6037294120,0.042,11.21,36.66,0.14,14172.59897,766.97,70.22,5.31,10.57,58.0,12.3
399,6037241002,0.044,12.05,27.11,0.0,5511.977524,3801.82,77.55,7.46,8.96,61.9,22.7
400,6099002401,0.053,12.89,22.67,918.93,711.4830607,534.07,88.11,3.46,12.6,50.6,21.5
401,6037241202,0.044,12.05,24.76,0.0,5096.133527,3690.19,89.18,8.0,10.09,69.1,11.7
402,6037123020,0.055,12.05,41.37,0.0,1210.867608,1064.22,65.77,6.59,7.35,43.8,9.6
403,6037120300,0.055,11.21,18.09,0.0,814.0044249,1406.18,95.82,8.54,10.64,42.7,9.0
404,6071004201,0.065,12.47,20.602,0.0,1469.390032,505.0,148.88,6.82,14.7,68.7,23.3
405,6037207102,0.046,12.89,62.68,0.0,5694.657387,1384.18,29.02,6.96,4.77,74.6,9.6
406,6037535604,0.044,12.05,25.04,0.0,6124.296428,1132.18,46.23,4.49,11.83,67.2,14.7
407,6071006500,0.065,12.05,22.307,0.0,592.2110668,520.28,84.31,5.15,11.22,82.3,16.0
408,6037533105,0.046,12.05,23.49,0.0,7745.071685,924.39,59.19,6.77,11.02,82.8,15.9
409,6067005205,0.05,9.53630303,14.08,0.09,438.0722207,1443.8,64.34,6.8,10.13,63.8,15.6
410,6037120020,0.057,11.21,18.09,0.0,681.2777244,1384.37,81.11,5.92,9.22,69.7,13.4
411,6099003100,0.055,12.89,6.861,1912.31,210.1422815,202.59,61.02,5.13,9.09,52.8,16.6
412,6037402402,0.057,12.47,23.452,3.31,14513.58233,881.86,54.87,6.66,7.92,39.9,10.2
413,6037532001,0.046,12.05,30.766,0.0,10581.72642,650.08,41.43,7.64,8.26,62.9,9.5
414,6037405001,0.053,11.21,23.301,0.0,7595.17329,471.79,62.29,5.68,10.58,41.7,11.0
415,6037533805,0.046,12.05,23.1,0.0,9921.258766,1463.7,48.15,6.27,10.08,61.0,14.9
416,6037534203,0.046,12.05,16.41,5.55,8396.416651,634.38,44.76,4.55,9.38,61.6,9.9
417,6047001301,0.057,12.89,23.857,4.8,12.7921839,813.8,171.52,8.13,17.97,59.8,9.8
418,6037534803,0.046,12.05,23.49,0.0,6446.276252,940.34,52.82,7.1,9.99,59.7,14.9
419,6065042904,0.065,12.89,5.427,0.64,514.3106425,989.49,57.34,5.71,13.24,67.4,19.3
420,6037532606,0.046,12.05,23.49,0.0,7703.636415,895.63,59.19,6.25,11.02,77.1,15.2
421,6037533601,0.046,12.05,23.1,0.0,10230.49165,941.91,43.01,5.73,8.93,68.1,10.9
422,6037123205,0.055,12.05,21.73,0.0,1212.389885,989.18,62.29,5.17,11.45,51.1,8.7
423,6037209103,0.046,12.89,60.69,0.0,4483.546699,1047.26,61.92,7.57,6.19,88.7,7.8
424,6013379000,0.03,8.69794377,47.223,0.0,1337.784503,424.6,160.81,7.74,10.73,50.9,16.4
425,6037291300,0.042,12.05,25.634,0.07,10738.5908,2462.83,60.47,7.61,9.11,19.0,3.4
426,6037121900,0.055,12.05,21.985,0.01,1082.734572,1706.33,63.37,6.75,10.32,41.1,4.3
427,6037540600,0.044,12.05,19.103,0.0,5887.754382,2071.43,54.14,7.49,6.49,69.1,19.4
428,6107002901,0.06,17.08,18.012,17.29,54.0365017,603.2,78.57,5.6,11.71,73.7,14.1
429,6037186401,0.05,12.47,21.83,0.0,2711.493288,1976.1,69.42,5.85,7.73,58.2,9.9
430,6037533103,0.046,12.05,23.49,0.0,6421.228369,963.91,59.19,5.23,11.02,74.5,18.6
431,6037432802,0.05,11.21,20.62,0.33,5850.895403,2198.83,42.62,5.14,7.55,70.6,19.7
432,6013312000,0.038,7.85958451,19.782,0.0,1099.019894,1192.72,150.18,6.09,14.45,61.0,16.4
433,6037191000,0.05,12.47,36.19,0.0,2185.254131,2554.29,75.54,5.56,11.51,51.4,10.6
434,6071000904,0.062,12.89,37.47,0.0,4526.010897,2328.65,71.59,8.82,10.62,48.2,9.3
435,6037226700,0.046,12.89,41.19,0.0,4827.644693,714.75,63.52,6.89,9.63,78.2,10.0
436,6065040101,0.065,13.31,14.059,0.0,1542.564461,1385.5,54.21,4.76,11.91,53.6,6.0
437,6099001900,0.053,12.89,20.801,0.91,851.2523302,821.64,86.66,4.95,12.58,39.8,15.8
438,6037226410,0.046,12.89,41.19,0.0,4972.665044,971.12,63.52,5.11,9.63,75.9,11.3
439,6037226420,0.046,12.89,41.19,0.0,5179.581771,920.81,63.52,5.52,9.63,72.9,11.7
440,6037533202,0.046,12.05,23.337,0.0,8179.470432,991.6,52.49,5.85,9.83,49.1,14.4
441,6077001800,0.046,13.61,16.123,0.0,550.2331176,1191.3,87.92,4.17,12.16,64.0,20.0
442,6065041600,0.06,13.31,36.215,0.0,15176.67205,1865.54,39.86,4.19,12.32,65.5,6.7
443,6067002200,0.046,9.53630303,28.03,0.63,333.8631661,1490.4,71.28,5.83,10.29,59.4,16.8
444,6037240600,0.044,12.05,24.76,0.0,5210.419634,839.59,89.86,6.87,12.4,67.9,22.0
445,6037123303,0.055,12.05,21.73,0.0,1072.684355,1645.29,57.91,5.64,10.23,55.2,9.9
446,6099002002,0.053,12.89,8.554,1741.01,889.2250655,478.8,49.38,4.89,11.28,66.6,23.0
447,6037540902,0.044,12.05,27.84,0.0,6863.284705,608.86,80.21,6.51,10.11,49.9,15.2
448,6037541200,0.044,12.05,22.33,0.0,5901.156271,738.39,95.09,6.08,10.93,41.3,11.1
449,6019004205,0.062,15.4,35.955,0.01,2576.183205,792.98,66.06,7.41,7.66,60.9,12.3
450,6037402301,0.057,12.47,27.062,0.0,8032.994817,2587.02,77.44,5.53,9.0,54.8,10.0
451,6037241400,0.044,12.05,27.84,0.0,5321.759165,4008.29,104.45,7.28,13.23,75.9,10.3
452,6071001503,0.062,12.89,38.955,0.09,5462.916776,755.39,61.68,4.91,10.24,73.8,13.5
453,6037603302,0.044,12.05,22.795,0.0,10118.02877,881.38,66.5,6.36,8.55,48.1,14.9
454,6037127605,0.057,10.79,29.829,141.14,650.5184353,1554.01,74.19,5.57,10.44,62.3,8.9
455,6037432700,0.05,11.21,18.913,0.04,6090.784371,1190.07,49.43,4.58,8.61,63.6,17.9
456,6037433902,0.048,12.05,31.483,2.65,7800.814799,832.25,49.82,5.18,6.6,55.9,17.3
457,6037553602,0.044,12.05,21.876,0.0,6635.74034,1542.92,57.83,6.24,10.87,55.1,9.4
458,6037218400,0.048,12.05,24.886,0.0,2052.329179,3633.14,75.33,5.41,7.69,59.0,10.3
459,6037433501,0.048,12.05,22.47,0.01,6911.857793,903.73,54.75,6.32,8.87,74.0,3.8
460,6037228600,0.046,12.89,39.701,0.0,4771.144203,968.03,63.52,7.03,9.63,84.1,10.7
461,6037570602,0.042,11.63,26.671,7.04,5525.228077,622.83,87.58,6.7,10.71,45.5,13.5
462,6037543201,0.042,12.05,35.92,0.05,6415.249993,586.35,110.81,10.56,12.82,57.2,17.2
463,6019001407,0.065,15.4,24.347,93.15,3523.154801,381.23,66.22,7.15,9.41,76.4,21.1
464,6037531902,0.046,12.05,33.38,0.22,11524.65405,640.12,59.16,6.6,11.44,49.8,11.3
465,6037232700,0.046,12.89,26.33,0.0,4034.113408,4117.61,85.58,6.36,9.81,74.0,12.6
466,6037291120,0.044,12.05,27.84,0.0,5867.419331,2920.44,47.62,8.22,6.02,61.1,16.4
467,6037531702,0.046,12.05,36.374,0.0,23114.46859,1993.72,62.41,4.9,12.06,61.2,12.8
468,6037542104,0.044,12.05,26.94,0.0,6485.753636,2040.3,87.61,7.06,13.56,47.6,14.5
469,6077003803,0.048,12.05,12.078,1756.73,962.0,854.94,34.27,5.64,5.27,60.8,15.1
470,6065041203,0.062,12.89,28.938,0.0,3411.316316,420.35,59.41,8.09,12.45,51.1,13.6
471,6037121802,0.055,12.05,21.902,0.01,1040.736461,1170.04,67.25,4.82,10.72,56.7,18.2
472,6037434004,0.048,12.05,26.066,22.49,10743.01172,2241.1,54.75,5.88,8.87,61.3,5.0
473,6037185203,0.046,12.89,28.12,0.0,3473.316871,713.11,69.42,7.08,7.73,59.1,14.7
474,6037532500,0.046,12.47,23.49,0.0,8398.984708,1002.5,52.91,3.59,9.35,56.2,10.0
475,6037407002,0.05,11.63,23.17,0.09,9781.973311,1397.37,50.38,5.01,9.71,39.2,12.0
476,6037239802,0.046,12.05,24.76,0.0,5199.342127,1077.4,72.31,5.31,10.67,75.6,12.5
477,6037228210,0.046,12.89,41.55,0.0,5235.305622,619.47,63.52,5.64,9.63,72.6,10.3
478,6047001302,0.057,12.89,24.02,0.0,12.35436638,846.59,165.61,8.61,17.41,72.7,24.1
479,6037575402,0.042,11.21,29.12,1.61,11328.39619,808.09,91.22,7.26,9.1,71.0,15.4
480,6037231710,0.046,12.89,41.19,0.0,3723.277322,1203.65,92.32,8.85,10.6,86.4,11.3
481,6065042010,0.065,12.89,10.97,0.8,473.7723745,1407.05,50.83,4.44,11.75,70.6,20.9
482,6037405102,0.053,11.21,23.13,0.0,8465.142817,461.13,62.29,6.29,10.58,50.3,8.3
483,6037203600,0.046,12.89,58.599,0.0,7766.805858,3780.59,96.21,3.79,10.36,62.4,12.2
484,6037570204,0.042,12.05,21.73,0.66,6767.326589,861.93,79.52,6.95,9.79,49.8,19.3
485,6065040201,0.065,13.31,17.708,0.0,2089.20258,1532.37,55.41,5.84,12.08,26.2,16.0
486,6037104822,0.055,11.21,21.013,0.0,778.1782517,3325.07,73.79,5.31,7.7,61.3,20.2
487,6077005127,0.048,12.05,20.77,28.25,1158.340766,1415.11,82.64,7.16,14.08,31.5,13.5
488,6037124104,0.055,12.05,28.49,0.0,1248.608608,1196.87,70.64,8.11,13.05,57.5,12.1
489,6037302503,0.051,12.05,23.181,0.0,2275.044577,718.53,58.06,6.99,14.42,56.8,10.3
490,6059110500,0.046,11.21,30.906,0.0,6026.115714,1523.49,54.27,5.2,7.91,61.6,8.5
491,6071002401,0.065,12.89,22.087,0.0,4448.070489,618.58,63.23,5.53,11.31,48.6,11.4
492,6037408401,0.048,12.05,21.049,0.0,20380.84956,2728.93,46.47,5.57,9.87,27.9,9.2
493,6019003807,0.062,15.4,30.95,37.49,3182.229374,251.31,81.04,6.82,9.61,51.7,21.3
494,6071004604,0.068,12.05,32.746,0.0,1110.720656,1017.86,128.74,6.24,14.39,63.8,16.4
495,6065041101,0.062,13.31,13.532,0.0,3422.941415,673.68,59.41,5.43,12.45,76.6,10.6
496,6019006900,0.065,15.82,6.645,4405.11,1624.201903,152.69,59.37,6.44,7.79,68.7,16.2
497,6037310501,0.055,12.05,40.661,0.0,1377.935795,1483.04,38.06,7.36,6.63,43.0,13.4
498,6037237101,0.046,12.47,26.33,0.0,4020.143084,1036.75,115.42,7.51,12.3,72.5,14.5
499,6071000303,0.06,12.89,29.02,0.16,6624.60376,329.16,54.85,5.07,8.72,53.9,9.7
500,6077005110,0.051,12.89,19.165,2659.64,1490.0,1167.19,112.4,5.43,12.44,48.8,20.3
501,6037204410,0.046,12.89,62.68,0.0,8357.955815,2970.76,96.21,3.65,10.36,68.2,9.5
502,6077005122,0.051,12.05,15.329,3907.4,841.5000547,1017.43,76.11,4.67,12.22,33.5,11.4
503,6059011601,0.046,11.21,28.3,0.0,8811.462396,3431.09,53.09,4.75,10.39,58.4,12.5
504,6037534406,0.046,12.05,22.494,0.0,8683.568326,2122.15,48.15,5.11,10.08,70.2,14.3
505,6037237300,0.046,12.05,16.12,0.0,3802.301567,1061.24,140.42,7.3,11.11,53.1,12.3
506,6037207301,0.046,12.89,61.318,0.0,5508.80955,656.58,103.86,4.62,6.7,44.3,11.3
507,6037531901,0.046,12.05,33.38,0.62,13267.37501,861.67,62.41,5.87,12.06,52.2,8.0
508,6037192620,0.048,12.89,35.009,0.0,2862.271311,2480.73,65.18,6.5,6.88,65.2,14.3
509,6077001700,0.046,13.61,17.206,1.1,462.6008039,963.76,94.16,5.59,12.94,70.6,12.2
510,6071005300,0.068,12.05,32.75,0.0,973.541941,809.41,125.78,6.15,14.44,71.2,15.4
511,6037199201,0.046,12.89,28.12,0.0,4580.269566,1000.19,45.01,7.11,5.94,61.8,15.5
512,6037433504,0.048,12.05,22.47,0.05,7083.832065,992.82,54.75,6.33,8.87,61.5,6.0
513,6019006201,0.065,15.82,5.86,544.29,744.8800661,121.62,72.31,7.59,9.6,79.2,18.0
514,6037531101,0.046,12.89,43.191,0.0,16396.15643,2259.7,53.1,4.59,10.63,68.3,19.4
515,6037602105,0.044,12.05,30.76,0.01,5054.429134,998.5,78.54,7.64,10.73,60.3,7.5
516,6071001001,0.062,12.89,36.362,0.0,5158.434357,2640.08,55.22,6.41,10.12,57.6,16.7
517,6001409200,0.03,8.69794377,31.079,0.0,665.6941786,4291.67,106.59,8.38,8.79,44.4,13.4
518,6037572900,0.042,11.21,29.193,0.0,20253.16653,1559.97,63.37,5.85,8.12,59.5,11.7
519,6037208402,0.046,12.89,60.69,0.0,4228.049911,2676.43,55.22,5.28,7.85,51.5,16.9
520,6019002100,0.062,15.4,40.715,0.0,3618.758301,341.14,129.45,6.21,11.67,58.3,17.1
521,6037132102,0.057,10.37,31.67,0.0,607.511057,1031.55,74.19,5.57,10.44,36.1,11.0
522,6037402902,0.057,12.89,22.76,0.0,8077.826564,1207.44,70.31,5.38,10.29,49.5,14.5
