,Census Tract,Total Population,ZIP,Longitude,Latitude,Ozone,PM2.5,Diesel PM,Pesticides,Tox. Release,Traffic,Asthma,Low Birth Weight,Cardiovascular Disease,Poverty,Unemployment
7399,6037262400,3233,90049,-118.508627,34.0918093,0.05,11.21,8.605,0.04,748.6928796,944.82,10.32,4.84,3.91,4.9,7.3
7400,6073017045,2790,92131,-117.067832,32.9301327,0.044,9.53630303,9.634,0.0,50.61462842,411.06,12.21,6.15,3.73,5.4,7.1
7401,6097153706,4092,95436,-122.898855,38.468933,0.033,6.18286598,3.441,66.06,38.16664058,212.25,21.95,3.09,2.69,25.0,8.1
7402,6081604600,2599,94030,-122.4181536,37.6002391,0.03,8.69794377,4.722,0.0,114.1836398,1123.81,39.01,4.17,5.27,14.6,3.4
7403,6037460501,5418,91011,-118.1926568,34.2181704,0.051,10.79,8.422,0.0,1410.866841,138.87,14.54,3.23,5.83,10.5,3.4
7404,6111005910,1775,91320,-118.9266027,34.1665091,0.05,9.53630303,7.15,0.18,118.5888611,191.71,20.54,4.76,6.45,8.2,6.8
7406,6037460700,5034,91011,-118.1988193,34.1933667,0.051,11.21,11.95,0.0,1548.002929,942.77,13.41,2.54,5.09,10.1,5.1
7407,6087120900,8360,95066,-122.0142312,37.0741254,0.038,9.95548266,1.836,0.41,37.35103311,597.64,20.71,3.91,4.22,14.2,5.8
7408,6017030710,4989,95762,-121.0617481,38.6825337,0.055,8.69794377,4.929,0.01,16.0433181,361.71,21.58,6.6,6.44,8.7,9.4
7409,6081613200,6494,94028,-122.2158436,37.3697092,0.033,9.95548266,3.679,0.06,149.1373359,588.89,6.8,4.93,3.78,7.7,4.7
7410,6059042326,4608,92677,-117.7195001,33.536825,0.048,8.69794377,3.535,0.0,2115.050961,469.52,22.54,3.23,5.96,17.1,7.4
7411,6085511916,4669,95118,-121.8966886,37.2367224,0.038,10.37,8.069,0.01,68.91454765,430.98,22.28,4.42,4.39,14.3,8.6
7412,6067009406,2390,95638,-121.1238857,38.3134475,0.05,9.53630303,2.055,34.86,22.4265195,105.75,31.25,1.75,7.47,21.4,5.4
7413,6085503002,3506,95125,-121.8872658,37.2768712,0.038,10.37,18.937,0.0,92.51241,703.3,23.81,1.74,4.09,17.5,5.9
7414,6037620303,4547,90266,-118.4018082,33.8915717,0.044,12.05,12.713,0.0,3949.448623,701.85,16.77,3.72,5.2,8.3,4.3
7415,6061021038,7632,95747,-121.3225905,38.7573511,0.053,7.85958451,6.359,0.0,48.0611186,454.82,33.28,4.76,7.24,18.8,7.8
7416,6089010804,2745,96003,-122.3243173,40.6092572,0.042,6.18286598,7.326,0.1,21.78182832,150.74,54.34,5.36,8.68,28.1,6.8
7417,6061020502,4103,95603,-121.0997167,38.8567146,0.053,7.85958451,6.126,0.18,11.82109101,933.11,29.58,1.22,5.35,20.1,8.1
7418,6059063005,1365,92660,-117.8975312,33.6108943,0.044,10.37,16.2,0.07,5311.214297,1362.52,20.08,1.89,3.81,8.1,1.4
7419,6037800332,6665,91301,-118.773167,34.1610356,0.051,9.53630303,4.389,0.07,98.7147607,376.91,19.08,4.57,6.37,8.1,5.5
7420,6081608023,2549,94404,-122.2711802,37.5412238,0.033,8.69794377,19.731,0.0,206.0598387,327.9,22.07,3.03,5.49,7.8,8.7
7422,6085507906,4460,95129,-122.0192271,37.301992,0.035,10.37,16.23,0.0,246.1646916,436.99,16.06,2.9,4.97,7.8,6.4
7423,6037800326,4972,91301,-118.8124276,34.1237813,0.051,9.53630303,5.476,0.62,114.1054734,658.71,9.91,2.62,3.82,11.8,7.3
7424,6111001700,3531,93003,-119.2122733,34.3175245,0.046,9.53630303,3.699,60.97,47.42700122,517.29,44.46,2.22,7.86,6.0,5.3
7425,6059099308,5847,92648,-118.0201434,33.6791148,0.044,11.21,5.461,0.0,7003.516586,507.4,27.01,2.51,6.75,4.3,2.0
7426,6073017054,5810,92064,-117.045904,32.9895326,0.046,10.37,4.707,0.05,18.82698931,769.9,24.35,3.24,6.53,16.3,4.3
7427,6037138000,4484,91364,-118.5910501,34.1488008,0.055,10.37,6.809,0.0,463.8399585,440.07,28.89,1.61,6.38,15.7,6.4
7428,6059062639,6996,92656,-117.7293374,33.5601414,0.048,8.69794377,16.662,0.0,2364.569738,482.8,23.21,4.36,5.8,9.5,7.5
7429,6073021304,2616,91935,-116.8687112,32.6847916,0.042,13.73,0.656,0.0,241.6231857,206.3,11.65,4.24,5.49,9.9,4.9
7430,6017030601,5044,95664,-121.0317149,38.8331487,0.055,7.85958451,0.711,0.65,6.912424808,208.01,26.96,4.64,6.25,19.0,7.2
7431,6081608300,3401,94404,-122.24891,37.5590519,0.033,8.69794377,11.98,0.0,227.9660121,147.95,22.07,5.75,5.49,6.9,8.2
7432,6041125000,4262,94941,-122.5058805,37.8886599,0.03,7.85958451,6.484,0.0,355.1396307,1507.95,20.33,3.69,4.5,23.4,6.5
7433,6083002008,6451,93455,-120.425077,34.8861824,0.035,4.50614746,5.844,2250.26,18.85583369,460.72,34.59,5.3,5.81,21.2,3.9
7434,6083001402,3392,93108,-119.6388981,34.4256454,0.04,7.02122524,3.175,74.64,0.344736729,854.9,18.61,1.57,3.1,17.9,13.8
7435,6013345108,7353,94582,-121.9553576,37.7784401,0.038,8.27876414,11.088,1.86,390.2581489,1040.23,22.97,5.29,4.53,4.0,4.0
7436,6073002002,2559,92115,-117.0929252,32.7645572,0.042,10.37,25.828,0.0,176.1063428,779.44,37.32,2.79,4.63,21.7,7.9
7437,6073017303,3018,92075,-117.2636285,33.0018126,0.042,10.37,16.86,0.0,25.76137936,1989.71,23.49,3.49,4.51,12.9,3.8
7438,6013355302,3484,94598,-121.9944596,37.9210134,0.038,7.85958451,5.744,0.0,702.1545296,474.19,31.07,5.26,7.0,5.1,7.8
7439,6041130201,3191,94965,-122.4855376,37.8510768,0.03,7.85958451,9.108,0.0,357.7577113,1252.47,40.27,2.23,5.04,11.5,4.5
7441,6059062619,3885,92651,-117.7681955,33.5409778,0.048,8.69794377,3.89,0.0,2721.260302,715.37,28.63,3.41,5.29,13.2,7.3
7443,6073009805,4715,92119,-117.0343554,32.8156078,0.044,10.37,6.151,0.0,101.7344221,294.79,21.09,4.97,4.41,16.4,7.7
7444,6059042338,4580,92629,-117.7050638,33.4834258,0.048,8.69794377,5.916,0.1,1771.067773,365.27,29.15,3.05,5.65,12.6,11.0
7445,6037800406,2644,90265,-118.8610455,34.0602402,0.051,9.53630303,1.248,0.4,117.3918071,173.69,9.46,4.11,3.77,18.1,10.7
7446,6023010501,6635,95519,-124.1129005,40.9390795,0.026,6.18286598,3.324,0.0,4.39020275,223.2,72.0,4.49,7.63,38.1,5.6
7447,6097154304,2400,95421,-123.1933099,38.6435073,0.035,7.04574177,0.114,1.37,3.139230946,138.73,21.53,2.9,3.81,27.4,5.2
7448,6073015502,2748,92019,-116.8356541,32.8013941,0.051,11.63,1.962,0.0,93.00342858,369.3,30.56,1.72,5.44,21.7,4.0
7449,6059052513,5675,92604,-117.7893092,33.6786721,0.048,9.53630303,13.71,29.06,10056.12019,362.35,20.82,2.45,4.64,16.7,3.6
7450,6073008328,5162,92130,-117.2061538,32.9681969,0.042,9.95548266,8.311,0.03,23.35930275,250.82,12.16,5.49,3.83,9.2,5.8
7451,6079011001,5314,93401,-120.6236236,35.2739653,0.035,7.62413614,4.334,0.08,9.221313528,565.11,30.83,4.68,5.55,29.9,4.5
7452,6017030803,7241,95682,-120.9574313,38.6856815,0.055,8.69794377,2.192,0.52,12.47492452,485.95,27.51,4.46,6.76,19.0,10.5
7453,6073007302,2060,92107,-117.2446667,32.7357705,0.04,11.21,13.318,0.0,229.1861464,347.84,34.5,5.0,5.52,15.3,5.8
7454,6073015406,2492,92019,-116.8984176,32.7723038,0.046,11.63,2.5,0.01,127.9838021,427.74,34.41,2.15,6.79,10.1,9.4
7455,6057000401,5744,95975,-121.1801765,39.24605,0.055,5.76368635,0.712,0.0,0.044385907,152.69,34.28,4.8,7.4,22.9,3.7
7456,6059042325,3375,92677,-117.7312595,33.5255567,0.048,8.69794377,3.371,1.75,2255.206687,284.51,22.54,3.76,5.96,11.5,1.7
7457,6085503334,8854,95138,-121.7688495,37.2791433,0.038,10.37,9.194,0.15,90.28482276,837.74,23.74,3.78,5.58,5.8,2.9
7458,6085509802,2719,94040,-122.0823435,37.3787632,0.035,10.37,17.047,0.0,207.0380318,594.15,18.25,3.55,5.35,8.5,6.5
7460,6073007701,3703,92109,-117.2400754,32.7883849,0.042,10.37,8.137,0.0,146.6018923,604.83,22.26,6.04,5.39,20.0,2.2
7461,6075017102,3451,94117,-122.4504754,37.7654353,0.03,8.69794377,67.68,0.0,208.1529623,533.46,35.0,2.58,6.88,14.2,5.9
7462,6087100900,4236,95062,-122.0044552,36.9696357,0.035,7.85958451,16.01,0.0,21.98705974,589.26,29.99,3.46,5.41,27.0,4.7
7463,6059062633,6545,92656,-117.7391584,33.563581,0.048,8.69794377,9.518,0.0,2720.821143,709.68,21.29,4.3,5.23,8.7,6.9
7464,6083002013,2737,93455,-120.4778503,34.8835245,0.035,4.50614746,4.703,24687.18,11.86568079,140.37,34.59,0.0,5.81,8.2,6.4
7465,6085509801,5274,94024,-122.0894803,37.378811,0.035,9.95548266,17.119,0.0,206.8706502,545.8,13.79,4.08,4.19,12.0,3.3
