Census_Tract,Ozone,PM2_5,Diesel_PM,Pesticides,Tox_Release,Traffic
6111005305,0.048,9.53630303,3.148,2388.03,61.21579755,1223.07
6037800329,0.053,9.95548266,7.244,0.04,155.8057285,1209.81
6037920314,0.068,10.37,11.962,0.0,41.21638246,969.23
6055200803,0.035,7.85958451,13.91,72.79,861.0025275,240.27
6071008403,0.068,11.63,18.083,24.92,308.8800484,1055.88
6075011200,0.03,8.69794377,111.128,0.0,254.2897291,541.88
6039000103,0.057,4.92532709,0.432,0.0,0.474148259,315.71
6029003808,0.062,18.76,21.303,0.0,582.8508093,680.28
6085505008,0.035,10.37,33.265,0.0,281.5454416,513.12
6071000116,0.055,12.47,5.764,0.0,6384.196195,435.14
6075015300,0.03,8.69794377,67.68,0.0,223.741046,695.35
6037920116,0.06,9.1171234,7.792,0.0,72.82678905,1110.95
6007000104,0.048,9.53630303,10.234,0.0,8.021189474,521.15
6085512052,0.038,10.37,14.008,0.0,67.03980493,636.85
6083002932,0.04,4.50614746,0.558,0.34,0.056181359,401.28
6073020709,0.048,9.95548266,3.775,28.65,13.30520878,379.45
6111003013,0.044,9.53630303,9.163,0.0,233.0087198,597.69
6067009324,0.05,9.53630303,3.283,53.36,49.11237711,298.1
6041102203,0.033,7.02122524,6.999,0.0,553.8549575,675.5
6065042714,0.06,10.37,9.791,0.0,214.9869717,344.24
6085504201,0.038,10.37,11.081,133.68,163.1510717,246.45
6097154202,0.035,4.50614746,0.535,6.8,0.026073094,166.19
6053010603,0.033,5.34450672,7.307,11160.69,0.94679885,409.67
6073018515,0.042,9.1171234,16.679,12.22,44.82557012,1475.6
6085512021,0.038,10.37,24.13,0.0,79.2636945,491.69
6101050604,0.048,8.69794377,18.77,89.59,0.14093823,390.94
6085503802,0.038,10.37,11.09,0.0,187.1169783,413.53
6053012700,0.033,5.34450672,18.63,0.0,0.02329969,110.66
6037577501,0.042,11.21,12.67,0.0,9100.299943,715.81
6001423500,0.03,8.69794377,42.19,0.0,494.9691482,802.92
6085512019,0.038,10.37,22.341,0.0,86.90738025,651.0
6083002806,0.038,4.50614746,5.658,630.24,5.976511765,190.39
6073002902,0.042,10.79,14.813,0.0,153.6361623,525.13
6071009201,0.065,6.18286598,0.63,0.0,481.31557,322.85
6073020904,0.053,9.54633055,0.418,0.01,0.623482512,119.2
6073013314,0.038,14.99,12.763,0.0,590.8922904,351.69
6067008136,0.053,8.69794377,12.97,0.0,42.03070525,820.31
6059099512,0.042,11.21,10.131,0.0,9546.090915,797.35
6083000102,0.04,4.50614746,8.741,0.0,0.012128925,923.17
6083000301,0.04,4.50614746,7.673,0.0,0.014043118,876.38
6059011710,0.048,11.21,15.711,0.0,12529.20211,491.17
6037135201,0.057,10.37,16.338,0.13,375.0954102,910.38
6037910210,0.062,6.18286598,3.305,0.0,11.40066764,513.75
6007001703,0.053,9.53630303,2.524,0.0,0.008596857,264.44
6095252306,0.04,7.85958451,17.419,0.0,740.5787611,1665.74
6111006600,0.048,9.53630303,3.792,0.0,62.78368832,525.11
6067009636,0.048,8.69794377,11.33,0.24,29.76723529,512.75
6073019106,0.048,8.27876414,3.391,19.15,15.47302053,377.13
6077004202,0.046,9.1171234,7.844,25.83,161.1398872,434.16
6037900103,0.065,5.34450672,1.16,0.0,11.23193568,164.97
6067009332,0.05,9.53630303,4.469,3.44,47.29215974,281.04
6075015100,0.03,8.69794377,67.68,0.0,229.5385129,845.74
6073019903,0.046,9.95548266,8.728,28.99,59.74257677,496.73
6095250105,0.035,7.85958451,17.289,0.0,1608.888541,724.96
6111001401,0.044,9.53630303,12.542,3393.66,88.34287922,528.0
6075022600,0.03,8.69794377,104.39,0.0,285.398269,985.45
6073020103,0.048,9.95548266,4.904,5.74,21.06266292,741.58
6073020305,0.048,10.37,16.933,0.0,32.99296833,685.05
6085504420,0.038,9.95548266,5.239,0.31,125.0070111,1369.04
6067007207,0.051,9.1171234,3.095,0.0,92.6890902,350.05
6081609202,0.033,9.53630303,11.627,0.0,166.4695673,657.82
6067009404,0.051,9.53630303,1.435,22.77,27.92392811,93.6
6073009802,0.044,10.79,15.11,0.0,107.5008174,693.94
6059021827,0.053,12.05,5.585,0.0,7231.33769,835.73
6111005204,0.044,9.53630303,5.43,946.3,89.52250219,358.19
6065030601,0.065,12.47,8.376,4.38,2265.010252,670.56
6063000501,0.05,4.50614746,0.558,0.0,3.000327118,121.02
6037262704,0.048,11.21,3.751,1.33,722.5111791,812.18
6037403407,0.053,11.63,18.552,0.0,12597.39903,411.07
6067009312,0.05,9.53630303,9.253,0.0,56.38227274,502.62
6059063004,0.044,10.37,11.835,0.0,7258.520777,750.58
6055201004,0.035,7.85958451,10.915,0.0,1480.85562,315.89
6059021822,0.051,12.05,27.037,0.03,9339.351548,279.71
6085512005,0.038,10.37,21.4,0.0,86.80277624,851.59
6001422400,0.03,8.69794377,13.01,0.0,562.5354932,547.41
6055201500,0.033,6.79553402,3.404,130.87,187.185861,641.22
6061020717,0.053,7.85958451,13.423,0.0,28.25172344,1218.63
6053013000,0.033,5.34450672,16.29,0.0,0.020642817,578.69
6081607300,0.033,9.1171234,14.356,2.54,177.7060048,731.48
6037408627,0.048,11.63,6.686,0.0,8710.747449,825.91
6077004303,0.046,10.94,10.965,309.04,151.3932234,405.88
6073013313,0.038,13.73,21.645,0.0,1464.011338,853.05
6083001901,0.038,4.50614746,0.693,79.67,4.436084683,295.75
6097150304,0.033,7.02122524,5.651,13.89,701.4948652,386.01
6067008704,0.051,9.53630303,6.747,0.0,33.06406745,332.51
6089010602,0.042,6.18286598,4.898,0.0,10.92887234,477.32
6035040302,0.051,5.5803044,0.298,41.48,0.050237933,387.17
6037621326,0.044,12.05,11.819,0.0,4783.219525,784.48
6067009615,0.048,9.1171234,13.952,0.17,33.38425796,536.93
6037901007,0.062,6.18286598,5.417,0.0,11.46846345,522.78
6111007903,0.055,9.53630303,9.262,0.0,34.19984859,1397.85
6075022902,0.03,8.69794377,92.89,0.0,214.282399,699.91
6073008361,0.042,9.53630303,19.59,0.0,97.00434053,969.31
6067007106,0.048,9.1171234,8.835,0.0,184.8253518,436.28
6073020109,0.048,10.37,17.965,0.0,23.99882826,599.16
6037262100,0.048,11.63,7.589,0.55,1231.421878,927.77
6065048100,0.057,12.05,2.871,0.0,5201.667647,3282.64
6053010305,0.035,5.34450672,1.45,1029.91,1.301866486,572.91
6001428600,0.03,8.69794377,47.825,0.0,299.3533029,433.19
6095252107,0.035,7.85958451,12.93,0.0,2836.922483,512.04
6109003200,0.057,5.81404169,0.446,0.15,0.002094383,166.05
6097152904,0.03,6.18286598,19.387,21.14,45.61819575,659.02
6085504315,0.038,10.37,22.22,0.0,179.1188452,384.09
6001441523,0.035,8.69794377,29.76,0.0,163.0736245,3219.01
6073018512,0.042,8.69794377,8.418,1.18,40.66283127,551.27
6067008404,0.055,8.69794377,7.813,0.0,24.53714648,628.05
6059042103,0.048,8.69794377,6.68,0.0,411.2708495,1807.6
6073018613,0.042,8.69794377,7.766,0.0,44.39658923,1016.8
6067008142,0.053,8.27876414,11.966,0.0,36.98950358,895.24
6111008304,0.055,9.53630303,4.472,0.0,52.70623501,1387.56
6095252106,0.035,7.85958451,12.93,0.0,1710.142763,573.02
6037620102,0.044,12.05,36.63,0.0,3241.774745,624.32
6065044807,0.068,7.02122524,0.635,0.0,72.12264799,578.64
6037910807,0.062,9.1171234,8.997,0.0,21.00368336,1006.01
6061021108,0.053,7.85958451,10.85,0.0,23.94186411,1322.98
6037301400,0.055,12.05,18.984,0.0,1697.809,465.44
6067008600,0.051,9.1171234,1.687,65.8,23.14768564,296.6
6061021501,0.053,7.85958451,5.662,0.51,3.171124151,322.39
6067005801,0.051,9.53630303,7.135,0.0,135.0458138,713.26
6001440332,0.033,8.69794377,11.184,0.0,305.6068529,371.46
6071000111,0.055,12.47,5.539,0.61,7779.623358,506.59
6019004302,0.062,15.4,16.64,0.0,2670.380999,467.93
6073008902,0.04,10.37,31.151,0.0,178.2459876,2237.24
6077004703,0.05,10.98,1.671,99.45,33.2900303,203.72
6057001206,0.048,7.02122524,5.067,2.08,137.7652843,490.79
6037463500,0.053,10.79,19.993,0.0,3282.429302,888.37
6001450746,0.038,8.69794377,23.13,0.0,162.0347341,550.62
6029003203,0.062,18.76,13.647,0.0,731.9174292,435.65
6065043229,0.057,8.27876414,15.67,0.0,188.138381,371.84
6061020713,0.053,7.85958451,15.341,0.0,33.11686958,1988.16
6065043266,0.057,6.18286598,19.373,0.0,166.463722,444.51
6057000802,0.057,5.34450672,2.988,0.02,0.031613628,284.54
6029003813,0.062,18.76,17.734,0.07,602.380255,470.14
6067007905,0.051,9.53630303,8.669,0.0,49.76659747,870.07
6059110004,0.044,11.21,14.917,0.0,17786.38245,1630.15
6083003004,0.04,4.50614746,8.306,5.5,0.008407165,1233.05
6067001600,0.048,9.53630303,21.336,0.0,306.2409416,1434.39
6111008005,0.053,9.53630303,2.077,0.0,41.63406975,591.28
6065044925,0.068,7.02122524,9.172,0.0,0.125465457,270.57
6075047802,0.03,7.85958451,39.92,0.0,223.0007127,381.31
6059001706,0.046,11.21,12.047,0.0,7738.635055,787.55
6081601604,0.03,8.69794377,20.52,0.04,104.4837759,1513.21
6085502800,0.038,10.37,14.42,0.0,86.69873605,1172.79
6067008124,0.053,7.85958451,10.085,0.49,32.29411845,814.25
6037430802,0.051,10.79,17.469,0.0,5152.374127,609.9
6023010600,0.026,5.76368635,0.49,0.54,13.26630142,1255.04
6067007105,0.048,8.69794377,9.579,0.0,162.9107764,419.16
6045011200,0.038,6.83071615,0.619,5.09,0.005722656,128.13
6085506503,0.038,10.37,26.691,0.0,122.2482366,631.34
6037214700,0.048,12.05,29.3,0.0,1817.974888,1155.4
6007000102,0.048,9.53630303,21.165,0.13,8.169850626,591.26
6001423602,0.03,8.69794377,42.19,0.0,500.1472313,423.98
6067008120,0.053,8.27876414,12.73,0.0,34.18911832,763.62
6085506302,0.035,10.37,28.67,0.0,156.4236496,1173.88
6065941300,0.068,7.02122524,7.837,0.0,91.2105979,459.17
6073010011,0.038,13.31,11.536,0.0,1095.833781,408.93
6075025600,0.03,8.69794377,48.53,0.0,194.2681609,1130.25
6111007505,0.053,9.53630303,3.374,0.0,40.7882961,574.27
6059021828,0.055,12.47,5.097,0.0,7261.208607,135.05
6071008302,0.068,12.47,9.575,3.07,350.2096193,226.27
6111001900,0.046,9.53630303,4.204,0.0,44.66850159,478.49
6001423901,0.03,8.69794377,42.19,0.0,470.0328248,650.98
6019006402,0.065,8.69794377,0.119,0.0,0.442570117,97.64
6081608501,0.033,9.1171234,18.853,0.0,191.7545461,1560.05
6065043272,0.055,9.1171234,1.121,0.0,117.0798792,136.19
6113011204,0.046,7.02122524,8.447,143.12,51.30855876,438.14
6059075813,0.048,11.21,18.376,3.96,26243.55107,1853.21
6113011500,0.042,6.56632147,0.734,66.33,3.965867388,124.9
6053010202,0.038,5.34450672,1.379,3861.34,1.245974078,297.41
6073017809,0.042,9.53630303,11.769,3.45,53.75939006,1506.4
6037920118,0.06,9.53630303,12.412,0.0,726.3866065,936.96
6075015200,0.03,8.69794377,67.68,0.0,227.9193407,775.16
6039000108,0.06,9.53630303,0.74,0.06,82.03298202,259.96
6017030602,0.055,6.18286598,0.439,0.72,0.161095193,93.8
6001450741,0.038,8.69794377,22.855,0.01,159.0085302,487.8
6085503331,0.038,10.37,5.949,0.0,95.61446239,350.65
6067008402,0.055,8.69794377,7.557,0.0,20.99339832,663.89
6079012304,0.035,6.05534265,6.567,11978.59,112.3364744,352.34
6085512037,0.038,10.37,8.083,0.0,61.93541455,1025.93
6089011300,0.042,6.18286598,11.417,0.0,14.51280463,533.99
6045010100,0.042,5.97058992,0.164,0.0,0.000186832,27.86
6081607800,0.033,8.69794377,23.14,0.0,179.6730403,2287.42
6037400204,0.06,11.21,11.179,0.01,3802.696194,1522.11
6065030603,0.065,12.47,21.583,0.41,1326.138616,1169.12
6073020805,0.048,10.37,2.784,0.0,8.158448043,327.61
6067008005,0.055,8.69794377,9.93,0.0,28.08628394,852.2
6081604000,0.03,8.69794377,23.46,0.0,92.14613625,1001.24
6113010510,0.044,7.85958451,6.232,111.98,50.40503897,295.35
6001441302,0.035,8.69794377,27.2,0.0,155.0,605.34
6097152201,0.03,6.18286598,13.443,0.0,46.84438741,869.22
6073020105,0.048,10.37,13.235,0.0,28.96512017,591.45
6065941000,0.068,7.02122524,5.768,0.07,63.41940146,706.41
6065043262,0.057,5.76368635,7.956,0.1,111.0417708,322.13
6065045304,0.062,8.27876414,20.153,0.03,0.240911466,810.37
6037901004,0.062,6.18286598,4.816,0.0,11.05163436,348.53
6037800203,0.055,9.95548266,5.194,0.13,335.6214489,3781.52
6073004300,0.04,11.21,24.459,0.0,244.7640066,361.85
6053013800,0.035,5.34450672,8.011,0.0,0.43739019,396.25
6085503329,0.038,10.37,7.067,0.0,122.6178238,452.11
6089011001,0.042,6.18286598,1.365,0.0,8.610386764,78.85
6037462600,0.053,10.37,22.397,0.0,2785.905416,686.03
6073013415,0.04,12.47,28.138,0.0,481.854759,717.56
6075045100,0.03,8.69794377,57.064,0.0,220.5195605,499.69
6065044924,0.068,7.02122524,11.393,0.0,0.128299105,274.62
6075015400,0.03,8.69794377,67.68,0.0,224.3572609,605.29
6007002000,0.055,9.53630303,3.679,0.0,0.016191368,283.76
6037571200,0.042,11.21,18.131,0.0,5253.278059,615.95
6073018609,0.042,8.69794377,11.723,0.0,42.85958934,591.02
6061021046,0.053,7.85958451,14.959,0.0,49.61224486,583.14
6065940700,0.068,7.02122524,8.174,0.0,144.6979177,596.87
6045011102,0.038,6.89107252,0.26,1.35,0.002953687,128.89
6013304005,0.044,7.85958451,4.486,261.26,102.9115334,306.04
6065044923,0.068,7.02122524,12.84,0.0,0.129679959,359.9
6073020903,0.055,7.38094244,0.166,0.42,6.673350716,89.93
6051000200,0.062,2.4385014,0.423,0.0,0.0,219.53
6065045121,0.062,7.85958451,8.515,0.0,0.150776096,450.63
6037503602,0.046,11.21,22.93,0.0,5755.326062,651.82
6113010703,0.044,7.85958451,7.194,0.16,47.47050061,409.46
6001423902,0.03,8.69794377,42.19,0.0,467.3338939,635.1
6059021919,0.051,11.21,12.755,0.0,11816.62301,297.55
6071002031,0.065,12.89,21.786,0.0,3890.597946,1318.5
6019005702,0.065,15.4,17.463,0.0,1619.059611,237.51
6087100600,0.035,8.69794377,18.25,1.31,18.22819578,651.46
6037500201,0.046,11.63,6.457,0.0,6700.873316,541.65
6089010703,0.042,6.18286598,19.628,0.0,17.20776441,750.2
6097150702,0.033,6.60204561,4.671,2.64,2561.538626,891.39
6037461200,0.051,10.37,11.735,0.0,2388.985545,426.11
6073021302,0.042,14.15,0.33,0.0,342.7776721,166.91
6085504415,0.038,10.37,22.22,0.0,155.9259147,296.64
6051000102,0.051,1.90571075,0.096,0.07,0.101660343,75.78
6085502604,0.038,10.37,21.813,0.0,109.0020706,1639.43
6081608004,0.033,8.69794377,20.87,0.0,201.4131477,638.74
6019005508,0.065,15.4,16.12,0.0,2091.997837,230.34
6023010300,0.03,6.60204561,0.276,2.82,3.95736893,444.01
6085512045,0.038,10.37,8.615,0.0,61.6813352,878.57
6065044916,0.068,7.02122524,6.38,0.0,0.1170419,274.34
6037651402,0.042,12.05,14.698,0.0,5833.26405,814.82
6073009106,0.04,10.37,17.238,0.0,165.2134107,1559.35
6065043246,0.057,5.34450672,4.336,62.43,71.76724477,219.15
6059099306,0.044,11.21,9.133,0.0,6377.020233,531.94
6073017048,0.044,9.95548266,7.724,0.0,46.29675462,351.64
6037920339,0.062,9.95548266,11.064,0.0,63.97340417,1206.94
6017031000,0.057,8.27876414,2.602,8.07,2.532234911,373.71
6059042315,0.048,8.69794377,14.126,0.03,1709.256808,1643.91
6013324001,0.038,7.85958451,22.704,0.0,778.6079025,2570.06
6037620001,0.044,12.05,36.63,0.0,3171.877693,1057.7
6037701601,0.046,12.05,17.922,0.0,1265.858683,1042.63
6097153705,0.033,6.89373219,1.788,278.92,32.78411884,182.0
6079010201,0.042,8.5702781,4.758,48.85,7.01589658,363.18
6015000105,0.035,3.6677882,0.834,0.0,0.0,511.51
6037920331,0.065,10.37,10.389,0.0,42.01975437,774.13
6001450751,0.04,8.69794377,29.715,0.0,203.5903473,2715.04
6037400206,0.06,12.05,18.463,0.0,3914.308896,1165.57
6111005404,0.046,9.53630303,11.195,168.26,82.47873898,404.43
6081603802,0.03,8.69794377,22.805,0.0,89.48802469,940.59
6071011403,0.068,8.27876414,2.036,0.0,7.83445227,399.8
6097151307,0.03,6.18286598,13.397,0.27,93.78664026,868.24
6075035300,0.03,7.85958451,39.64,0.0,166.2099372,583.75
6059099310,0.044,11.21,4.251,0.0,6281.776647,467.0
6061021322,0.051,8.27876414,3.242,40.57,46.3659423,195.42
6001422700,0.03,8.69794377,42.026,0.0,492.8504654,123.64
6075026302,0.03,8.69794377,23.88,0.0,175.8465191,547.08
6085510801,0.033,9.53630303,19.408,0.0,203.7597468,1248.74
6037574300,0.042,11.21,18.33,0.0,7149.006114,1549.82
6013359204,0.033,7.85958451,10.506,0.0,803.4997215,1416.37
6095253106,0.042,7.85958451,14.311,0.0,452.5204229,357.86
6029005403,0.057,6.18286598,5.357,0.0,0.733098467,171.83
6073021600,0.038,11.21,9.137,0.0,541.7944566,550.28
6067009632,0.048,9.1171234,13.337,0.12,29.20302651,500.17
6061021103,0.053,7.85958451,10.578,0.0,22.2789721,663.77
6037265601,0.046,12.05,38.73,0.0,1431.824645,794.41
6087100800,0.035,8.27876414,16.16,0.73,21.25116686,479.0
6075025300,0.03,8.69794377,48.53,0.0,204.8356368,522.22
6067007431,0.051,8.69794377,8.41,0.0,67.87859636,265.32
6057000702,0.055,5.76368635,2.239,0.09,0.05463868,195.01
6037403405,0.055,11.63,22.612,4.81,15099.57433,605.11
6073008357,0.044,9.53630303,8.41,0.0,68.5647275,800.32
6037264103,0.046,12.05,38.73,0.0,1249.703135,513.25
6059099513,0.044,11.21,12.69,0.0,9390.925564,1410.55
6085502701,0.038,10.37,19.899,0.0,100.4388202,847.81
6037920020,0.062,9.53630303,6.037,0.02,30.73870987,425.25
6095253206,0.042,7.85958451,4.574,0.0,403.7112735,224.12
6085504202,0.038,10.37,4.912,29.6,143.836658,112.35
6111008305,0.057,9.53630303,7.204,0.0,29.39943529,1813.52
6017030401,0.053,3.6677882,5.325,0.0,10.53566497,608.12
6095252315,0.04,7.85958451,14.734,0.0,574.0,390.59
6095252915,0.042,7.85958451,6.782,63.35,461.5178173,265.6
6073013421,0.04,11.63,11.143,0.0,472.6719012,712.98
6073013506,0.044,11.63,5.294,0.0,157.5837452,871.21
6067008203,0.053,8.27876414,6.692,0.88,28.1516328,878.03
6043000302,0.06,4.50614746,0.054,0.03,0.059719999,105.94
6055200707,0.035,7.85958451,12.3,26.82,802.3768767,459.72
6059063007,0.046,9.95548266,13.059,0.0,8777.755823,823.84
6073017035,0.044,9.95548266,17.28,0.0,21.81930991,510.5
6007001600,0.051,7.44040487,0.858,1.96,0.449917115,110.45
6037500202,0.046,12.05,8.45,0.0,6667.999723,700.14
6059032054,0.051,9.1171234,4.899,0.0,2934.245337,501.78
6037272100,0.046,12.05,28.088,0.0,1615.317462,877.93
6059021810,0.05,11.21,15.707,0.0,15266.41837,492.58
6111001102,0.051,9.53630303,1.603,6.2,18.48829582,612.04
6067007417,0.051,8.69794377,8.173,0.0,72.90990624,413.9
6037651222,0.042,12.05,8.827,0.0,6102.44275,671.31
6057000105,0.053,6.60204561,1.881,0.04,0.218553555,465.22
6073016610,0.044,10.79,22.683,0.0,83.04535607,568.09
6113010508,0.044,7.85958451,4.182,742.26,47.37341092,163.95
6067009622,0.048,8.69794377,9.952,0.0,31.22092417,751.3
6073017404,0.042,10.37,14.071,14.91,29.55253673,2315.01
6059052505,0.048,9.53630303,42.4,44.72,11118.1637,1866.39
6037267902,0.046,12.05,22.931,0.0,1523.619672,1564.74
6073022100,0.044,9.95548266,16.296,1865.92,150.5923319,878.94
6085512034,0.038,10.37,13.64,0.41,56.05432629,282.16
6075026303,0.03,8.69794377,23.88,0.0,139.5225515,528.44
6021010502,0.048,8.69794377,3.716,264.89,43.10644012,87.75
6059052426,0.051,9.53630303,12.575,343.94,7009.273261,509.87
6061021502,0.055,7.85958451,7.47,0.11,0.289462454,546.33
6065043218,0.057,6.18286598,7.515,0.0,119.1116212,244.59
6001451704,0.04,8.69794377,20.05,14.63,138.0558763,442.04
6013334004,0.038,7.85958451,7.432,0.0,794.8863935,541.57
6097150610,0.033,6.18286598,14.542,1.06,1067.809103,311.23
6095250104,0.035,7.85958451,19.92,0.0,1549.480586,218.6
6073017604,0.042,10.37,10.559,10.56,40.67247583,866.44
6037400402,0.06,10.79,16.739,0.02,3823.142822,353.67
6061021603,0.053,7.85958451,5.644,0.0,0.339664062,606.47
6075016400,0.03,8.69794377,67.68,0.0,215.6058597,551.56
6017030200,0.053,3.6677882,1.605,0.0,12.45376809,957.93
6073013604,0.046,11.21,5.456,0.06,143.9191761,640.14
6059075604,0.05,10.79,6.354,0.3,26289.59953,442.03
6111005700,0.046,9.53630303,3.349,8245.86,230.0512455,222.96
6065047202,0.065,5.76368635,0.706,0.04,0.250777341,229.9
6113011103,0.046,7.02122524,9.271,0.03,54.46824842,352.21
6085512503,0.04,7.44040487,9.392,70.36,4.55962028,304.55
6073020106,0.048,10.37,17.91,0.0,27.25939909,551.44
6089010806,0.042,5.76368635,9.932,0.0,24.24161372,456.16
6067008008,0.053,8.69794377,10.202,0.38,33.4763737,674.78
6073020705,0.048,10.37,7.898,4.21,20.47731058,500.6
6073009305,0.042,9.95548266,31.681,0.0,170.0966906,568.34
6067005701,0.051,9.53630303,7.902,0.0,163.402541,841.05
6037920114,0.065,9.95548266,37.44,0.0,72.55179126,824.76
6013359202,0.033,7.85958451,10.699,0.0,769.7027819,804.38
6085507701,0.035,10.37,16.918,0.0,567.3480342,1021.32
6065042733,0.06,9.95548266,8.753,1.64,205.2026148,502.51
6071000814,0.062,12.47,13.51,0.0,2738.385847,1333.5
6081604800,0.03,8.69794377,18.22,0.0,120.4721185,239.2
6083002808,0.038,4.50614746,2.696,430.76,3.794716788,154.68
6085506605,0.038,10.37,28.67,0.0,148.7557912,520.18
6065044932,0.068,7.02122524,8.867,0.0,0.132,392.26
6073008341,0.042,9.53630303,19.59,0.0,109.6688187,835.85
6073008339,0.042,9.53630303,21.174,0.0,59.45600633,1550.32
6073008502,0.042,9.53630303,16.799,0.0,116.0786232,797.71
6073008344,0.044,9.53630303,23.171,2.85,116.8269298,1478.81
6001407700,0.03,8.69794377,38.37,0.0,358.5618362,325.1
6037577100,0.042,11.21,13.13,0.0,8398.648206,1038.73
6059032013,0.05,8.69794377,14.83,0.0,2266.189013,2334.16
6081602800,0.03,8.69794377,20.52,0.0,102.6664712,547.78
6037296401,0.042,11.21,7.851,0.0,4948.287903,526.08
6085506603,0.038,10.37,25.213,0.0,130.0418571,628.09
6055200705,0.035,7.85958451,15.98,0.05,851.6504714,713.46
6065044518,0.068,5.34450672,3.349,0.0,0.142767609,241.85
6001451701,0.04,8.69794377,20.05,0.0,146.3754812,542.95
6059099504,0.044,11.21,13.003,110.11,9799.993101,628.59
6055200504,0.035,7.85958451,11.144,3.49,819.2436304,698.03
6087121401,0.035,7.85958451,16.01,0.0,24.57022978,970.01
6081608400,0.033,8.69794377,22.91,0.0,194.3000366,2479.17
6001422300,0.03,8.69794377,22.089,0.0,609.9694383,482.95
6073019101,0.051,7.02122524,2.982,33.62,27.4623069,286.94
6111008402,0.055,9.53630303,1.455,0.05,19.54487484,512.18
6081602700,0.03,8.69794377,17.847,0.0,89.24252628,417.08
6071011102,0.068,7.85958451,0.405,0.0,272.6646468,249.53
6037920044,0.065,9.95548266,25.561,0.0,42.66292551,691.79
6071009108,0.065,6.18286598,1.89,0.0,150.2070988,274.71
6085502901,0.038,10.37,14.42,0.0,95.56419137,530.0
6023010200,0.03,5.34450672,0.571,1.86,1.057248143,113.72
6007001400,0.048,9.1171234,5.078,2564.42,8.717611977,149.1
6075040200,0.03,8.69794377,39.92,0.0,228.943843,971.05
6037134424,0.055,9.95548266,2.734,0.0,180.9213601,282.62
6037403305,0.051,12.05,11.69,0.0,11078.92513,1897.74
6059021905,0.051,11.63,16.264,0.14,11292.773,2912.58
6071008708,0.068,9.1171234,7.022,0.0,233.0595248,223.7
6059042327,0.05,8.69794377,14.947,0.0,2525.89494,542.35
6073021303,0.044,12.47,2.966,0.0,178.1926133,681.86
6059063806,0.044,10.37,16.94,1.61,8340.262534,884.62
6085512305,0.04,8.69794377,7.964,6.86,27.22188098,130.78
6095252108,0.035,7.85958451,11.986,0.0,1725.937179,664.0
6001450102,0.038,8.69794377,41.038,0.81,277.5080746,312.36
6093001100,0.044,4.888284,1.143,0.0,0.048777766,245.39
6085512023,0.038,10.37,24.13,0.0,69.97568475,370.48
6073009102,0.042,9.95548266,13.275,0.0,143.5304043,632.31
6037276604,0.046,12.05,36.384,0.0,2208.773928,582.32
6111000903,0.051,8.27876414,0.446,3.0,17.79853291,253.54
6111003010,0.044,9.53630303,8.827,0.0,227.9725395,637.13
6073021400,0.04,11.21,11.247,0.0,248.5222021,594.85
6097151301,0.03,6.18286598,15.74,0.0,140.0089048,459.97
6083001601,0.044,9.53630303,4.146,569.8,11.79942179,665.52
6001441521,0.035,8.69794377,30.236,0.0,188.3723144,1956.36
6041101200,0.033,7.02122524,7.602,0.04,433.7878853,1099.32
6061021801,0.053,7.44040487,2.557,15.64,0.260126006,499.67
6109002200,0.055,5.960897,0.683,0.0,0.000916672,334.46
6059042106,0.048,8.69794377,8.509,0.0,971.8629598,2253.19
6067008508,0.055,8.69794377,13.057,0.0,20.57701507,893.94
6001407900,0.03,8.69794377,33.448,0.0,364.1966481,1650.74
6013337100,0.038,7.85958451,15.07,0.0,878.2103409,605.1
6079012503,0.042,8.24397427,6.212,10.6,3.777716974,564.99
6079011501,0.035,8.17459516,6.699,168.17,11.51005344,920.31
6039000109,0.062,9.53630303,0.396,1.36,429.3039371,177.15
6001443102,0.035,9.53630303,26.146,0.0,148.9760029,1027.91
6055200400,0.035,7.85958451,9.437,24.79,829.0473813,317.2
6013320003,0.035,7.85958451,12.75,0.0,1541.717957,734.4
6081604500,0.03,8.69794377,16.74,0.0,115.8716667,156.09
6037577200,0.042,11.21,13.13,0.0,8676.561112,883.99
6105000102,0.04,5.34450672,0.102,0.01,0.380308915,96.33
6097152203,0.03,6.18286598,27.712,0.0,49.38260693,711.79
6059063400,0.044,10.37,9.86,0.02,5195.64332,910.9
6067008206,0.055,8.69794377,7.545,0.11,26.64819587,812.8
6085503330,0.038,10.37,2.378,0.01,100.2255,323.82
6037480600,0.051,11.63,19.05,0.0,3529.693432,865.64
6001406800,0.03,8.69794377,29.929,0.0,363.7885203,548.79
6073008355,0.044,9.53630303,8.41,0.0,65.32863797,800.73
6101050504,0.048,8.69794377,7.746,3899.87,0.446120829,194.73
6065044911,0.065,7.85958451,10.01,8.03,0.126643966,557.62
6085506102,0.035,10.37,23.68,0.0,192.5491481,681.09
6013360200,0.033,7.85958451,11.07,0.0,721.5188156,547.31
6037192002,0.048,12.05,23.12,0.0,1857.260291,1100.75
6085507905,0.035,10.37,14.03,0.0,283.8908479,1000.16
6037574000,0.042,11.21,15.829,0.0,6358.286128,372.53
6087100700,0.035,8.27876414,18.25,2.29,20.10637677,668.34
6103000200,0.048,6.18286598,1.187,15.69,3.088093018,346.49
6085505402,0.035,10.37,23.68,0.0,183.2279898,738.28
6059052420,0.05,10.37,15.746,1330.49,14210.07554,543.32
6073017030,0.046,10.37,16.132,2.67,21.90236543,1997.97
