Census_Tract,Total_Population,ZIP,Longitude,Latitude
6073017811,6355,92011,-117.3081307,33.1143888
6059075605,5776,92705,-117.7699603,33.7768438
6073013410,7073,91902,-116.9849399,32.6833235
6089011802,2442,96003,-122.2824461,40.661072
6081608013,4049,94404,-122.2619095,37.54088
6037143901,4068,91604,-118.4000483,34.1321322
6073008101,4009,92037,-117.2778263,32.8329093
6083001906,5870,93105,-120.020725,34.5630379
6065044928,3443,92211,-116.3388596,33.7388712
6083001706,4693,93108,-119.5131625,34.4413978
6057001204,2832,96161,-120.2644328,39.333391
6061020605,5826,95746,-121.1936951,38.73169
6073008356,3629,92126,-117.1397621,32.9209153
6085510900,5354,94306,-122.1296816,37.4277012
6037460502,4417,91011,-118.1950103,34.2062405
6013334006,4767,94521,-121.9871443,37.9518749
6059063009,1674,92660,-117.8908902,33.6491716
6083002926,5328,93117,-119.8606431,34.4130776
6037701201,4433,90402,-118.4943488,34.0412036
6007000103,3902,95973,-121.8185603,39.7680605
6001404000,2819,94611,-122.2536542,37.8232774
6111007609,2590,93021,-118.887996,34.2705998
6059099217,2354,92646,-117.9514232,33.6640382
6037621104,6649,90254,-118.3992831,33.8575404
6081606900,2470,94402,-122.3457627,37.5200289
6073020016,9314,92009,-117.2527759,33.0779769
6073018801,3614,92028,-117.2348433,33.3418007
6059042112,6858,92673,-117.6162586,33.4573102
6073017042,7869,92128,-117.0854107,32.9403015
6097150204,3678,95476,-122.451008,38.2867715
6073021204,5239,91901,-116.7641322,32.8078834
6059032030,3819,92691,-117.6614068,33.6414325
6073008501,5271,92117,-117.2237382,32.8318456
6111007508,3722,91362,-118.8453433,34.2151494
6037400404,4453,91741,-117.8287768,34.1537602
6073017029,8823,92014,-117.183626,32.9909105
6061023000,3191,95765,-121.2959935,38.8062227
6065045125,3017,92260,-116.3457042,33.6569608
6037464200,5937,91108,-118.0983767,34.1273015
6075032700,6572,94122,-122.4911676,37.760167
6073013416,3780,91913,-116.9935066,32.6481404
6065940600,3026,92270,-116.4318477,33.825793
6041121200,5601,94925,-122.4958083,37.9402451
6073020014,7006,92009,-117.2469015,33.0991711
6037620400,5090,90266,-118.3862707,33.8941912
6085506202,6959,95129,-121.9904291,37.3011234
6073008346,4615,92121,-117.1877825,32.9125478
6037910813,3535,91390,-118.3048498,34.5152531
6059032034,5898,92692,-117.629962,33.6394474
6085503312,3365,95148,-121.7629797,37.3488066
6081607100,2879,94403,-122.3046302,37.5272052
6013345105,6223,94526,-121.9795982,37.7966528
6113010605,3559,95618,-121.6965388,38.5598935
6017031503,2810,95623,-120.8721231,38.5855876
6041102202,5885,94945,-122.5912651,38.1166035
6097150500,5283,95442,-122.5375898,38.3800529
6081605500,4914,94010,-122.3482883,37.5765511
6059021830,5862,92887,-117.7666421,33.8796577
6035040500,3213,96114,-120.5179712,40.2835896
6037262200,4675,90077,-118.4698011,34.1017214
6075042800,2376,94121,-122.4885865,37.7880433
6001430400,2046,94546,-122.1010932,37.7202531
6037650702,4590,90503,-118.3675825,33.832222
6041123000,2074,94920,-122.4672874,37.8713791
6073002001,3354,92116,-117.104299,32.7699149
6073017036,3276,92129,-117.1225603,32.9597794
6019005518,2753,93619,-119.6445547,36.8605423
6037463300,2041,91107,-118.102517,34.1392184
6019005503,4254,93730,-119.7682639,36.9039783
6085507401,5624,95070,-122.0182629,37.2882356
6075013000,4044,94123,-122.4305121,37.7972449
6059062645,6084,92657,-117.838955,33.6147718
6053010701,6769,93908,-121.6553273,36.5796828
6013355115,4443,94582,-121.9127563,37.7631598
6111007402,6305,91362,-118.8055945,34.1828488
6017030801,4011,95672,-121.010745,38.7325771
6073017109,6650,92009,-117.233336,33.077855
6013338203,4564,94597,-122.0540951,37.925633
6085511909,7997,95120,-121.8435544,37.1861406
6085506803,6883,95124,-121.9143194,37.2427781
6079010101,1843,93446,-120.7208175,35.6362276
6061020602,6970,95650,-121.164918,38.805202
6083001208,4096,93109,-119.710835,34.39838
6037670411,4427,90275,-118.3780098,33.7857153
6073008347,6358,92126,-117.1578602,32.9234425
6059042331,5215,92677,-117.695926,33.5170508
6073008366,5881,92129,-117.160587,32.9525769
6073009504,5914,92071,-117.0284232,32.9019274
6081611200,3005,94061,-122.2345855,37.4564906
6013390100,2229,94530,-122.2934783,37.9139392
6111006200,3003,91360,-118.9030079,34.2028424
6073009104,2775,92110,-117.1959381,32.7798721
6037194200,3588,90046,-118.3749964,34.1035086
6059042317,3331,92677,-117.7138296,33.5110094
6059042337,3639,92677,-117.6870276,33.5031281
6059075703,4069,92705,-117.8074364,33.7672498
6059099237,3583,92646,-117.9672387,33.663539
6037460600,4511,91011,-118.218217,34.2263088
6081608700,6974,94002,-122.2883303,37.5208293
6013338204,5662,94598,-122.0467663,37.9190883
6083002906,4016,93117,-119.845687,34.4401
6013338301,2922,94598,-122.019661,37.9200316
6001450605,3685,94566,-121.8820197,37.6721031
6037262400,3233,90049,-118.508627,34.0918093
6073017045,2790,92131,-117.067832,32.9301327
6097153706,4092,95436,-122.898855,38.468933
6081604600,2599,94030,-122.4181536,37.6002391
6037460501,5418,91011,-118.1926568,34.2181704
6111005910,1775,91320,-118.9266027,34.1665091
6037460700,5034,91011,-118.1988193,34.1933667
6087120900,8360,95066,-122.0142312,37.0741254
6017030710,4989,95762,-121.0617481,38.6825337
6081613200,6494,94028,-122.2158436,37.3697092
6059042326,4608,92677,-117.7195001,33.536825
6085511916,4669,95118,-121.8966886,37.2367224
6067009406,2390,95638,-121.1238857,38.3134475
6085503002,3506,95125,-121.8872658,37.2768712
6037620303,4547,90266,-118.4018082,33.8915717
6061021038,7632,95747,-121.3225905,38.7573511
6089010804,2745,96003,-122.3243173,40.6092572
6061020502,4103,95603,-121.0997167,38.8567146
6059063005,1365,92660,-117.8975312,33.6108943
6037800332,6665,91301,-118.773167,34.1610356
6081608023,2549,94404,-122.2711802,37.5412238
6085507906,4460,95129,-122.0192271,37.301992
6037800326,4972,91301,-118.8124276,34.1237813
6111001700,3531,93003,-119.2122733,34.3175245
6059099308,5847,92648,-118.0201434,33.6791148
6073017054,5810,92064,-117.045904,32.9895326
6037138000,4484,91364,-118.5910501,34.1488008
6059062639,6996,92656,-117.7293374,33.5601414
6073021304,2616,91935,-116.8687112,32.6847916
6017030601,5044,95664,-121.0317149,38.8331487
6081608300,3401,94404,-122.24891,37.5590519
6041125000,4262,94941,-122.5058805,37.8886599
6083002008,6451,93455,-120.425077,34.8861824
6083001402,3392,93108,-119.6388981,34.4256454
6013345108,7353,94582,-121.9553576,37.7784401
6073002002,2559,92115,-117.0929252,32.7645572
6073017303,3018,92075,-117.2636285,33.0018126
6013355302,3484,94598,-121.9944596,37.9210134
6041130201,3191,94965,-122.4855376,37.8510768
6059062619,3885,92651,-117.7681955,33.5409778
6073009805,4715,92119,-117.0343554,32.8156078
6059042338,4580,92629,-117.7050638,33.4834258
6037800406,2644,90265,-118.8610455,34.0602402
6023010501,6635,95519,-124.1129005,40.9390795
6097154304,2400,95421,-123.1933099,38.6435073
6073015502,2748,92019,-116.8356541,32.8013941
6059052513,5675,92604,-117.7893092,33.6786721
6073008328,5162,92130,-117.2061538,32.9681969
6079011001,5314,93401,-120.6236236,35.2739653
6017030803,7241,95682,-120.9574313,38.6856815
6073007302,2060,92107,-117.2446667,32.7357705
6073015406,2492,92019,-116.8984176,32.7723038
6057000401,5744,95975,-121.1801765,39.24605
6059042325,3375,92677,-117.7312595,33.5255567
6085503334,8854,95138,-121.7688495,37.2791433
6085509802,2719,94040,-122.0823435,37.3787632
6073007701,3703,92109,-117.2400754,32.7883849
6075017102,3451,94117,-122.4504754,37.7654353
6087100900,4236,95062,-122.0044552,36.9696357
6059062633,6545,92656,-117.7391584,33.563581
6083002013,2737,93455,-120.4778503,34.8835245
6085509801,5274,94024,-122.0894803,37.378811
6073007100,5029,92106,-117.2390197,32.7171992
6061021901,3060,95703,-120.9841213,38.993655
6081608001,3393,94404,-122.2576522,37.55112
6013348000,4587,94549,-122.132124,37.9026902
6075021600,3836,94131,-122.4381417,37.7454964
6037300100,6002,91214,-118.2325716,34.2442558
6085506802,5237,95124,-121.93624,37.24693
6083000700,6408,93105,-119.6645571,34.4611878
6059021912,4828,92869,-117.7562327,33.8168761
6061021044,5719,95747,-121.3353191,38.7832996
6083002928,4089,93117,-119.8716978,34.4129398
6073007502,3227,92107,-117.2489105,32.747805
6111001800,4302,93003,-119.230938,34.2960463
6059062630,1722,92612,-117.7890788,33.6520157
6059032037,4929,92692,-117.6356879,33.6200601
6061021128,2686,95677,-121.2609977,38.7870482
6085507301,6555,95070,-122.0078856,37.2589677
6089011900,4511,96073,-122.2576122,40.5229657
6001442000,3212,94539,-121.9351067,37.5592488
6037920016,4904,91390,-118.5206685,34.463885
6057001203,2927,96161,-120.2110907,39.353485
6001430200,6916,94552,-122.0615667,37.7216743
6097152600,8365,95404,-122.6369331,38.5260666
6037139703,2943,91356,-118.5320785,34.144579
6085507402,3881,95070,-121.9995034,37.2818643
6089010702,3896,96003,-122.4132103,40.6042154
6073008333,13748,92130,-117.2092215,32.9260179
6037134421,3941,91307,-118.64714,34.202023
6085511200,4849,94301,-122.1470265,37.4511865
6087120600,4733,95018,-122.0465656,37.0960709
6073008313,2225,92037,-117.2409319,32.8551617
6081613400,3093,94062,-122.2862916,37.4210369
6087121100,2963,95073,-121.9607648,37.0433747
6085511609,3183,94304,-122.1743786,37.4385528
6059042323,4512,92629,-117.7165385,33.4741078
6001405100,4197,94610,-122.2321836,37.8114477
6073007002,2947,92106,-117.235636,32.7323705
6073017055,5483,92128,-117.072852,32.9794748
6073008002,2522,92109,-117.2422494,32.8083069
6081613900,6064,94025,-122.1619788,37.4623955
6013337300,6098,94518,-122.0080941,37.9402165
6041104300,1530,94949,-122.4996767,38.0772539
6059062637,4525,92656,-117.7237974,33.5765214
6075020300,3034,94114,-122.4294368,37.7649411
6059042329,3772,92677,-117.6978084,33.5316199
6061020106,1719,96143,-120.0403968,39.2614322
6001421700,3198,94709,-122.2701843,37.8819398
6075035100,7842,94122,-122.4991499,37.7576269
6083003007,3653,93110,-119.7755258,34.4230589
6075021700,3948,94131,-122.4392706,37.740278
6073008335,10541,92129,-117.155987,32.9666949
6073019804,4447,92010,-117.3117343,33.163745
6073009507,3369,92124,-117.0747667,32.8149696
6059032020,5715,92692,-117.6438225,33.6059752
6073017022,5316,92131,-117.1043719,32.9050522
6013349000,4686,94549,-122.10407,37.8896916
6073017041,6147,92064,-117.0440195,32.9657965
6013345115,5734,94583,-121.9816307,37.7393783
6085506801,5871,95032,-121.9563811,37.242205
6073011000,2799,92118,-117.170224,32.6938849
6013340002,7000,94597,-122.0844254,37.9107096
6053011900,4449,93953,-121.9452821,36.5852187
6013345116,2859,94583,-121.9742883,37.7642406
6073007301,4948,92107,-117.252275,32.7408214
6111005306,4867,93012,-118.9874839,34.2327593
6085507203,2632,95032,-121.9644741,37.2513154
6013385200,1320,94530,-122.3087345,37.9274762
6097152300,4329,95404,-122.6991437,38.4600591
6059032057,7218,92694,-117.6391029,33.569062
6073008330,5668,92130,-117.2211586,32.9512328
6059062643,7246,92657,-117.829038,33.5950883
6081609300,3315,94070,-122.2518655,37.4907772
6059099415,5374,92648,-118.0288122,33.6926411
6001443200,3704,94539,-121.8964116,37.4871497
6041126200,4249,94941,-122.5225708,37.899975
6073009704,5750,92120,-117.0607193,32.8068307
6059042330,6378,92677,-117.6933882,33.5264817
6013355304,7831,94517,-121.9288441,37.9505922
6037262303,3290,90049,-118.4868492,34.0660696
6111007405,6304,91301,-118.7204079,34.1885775
6075030302,3549,94116,-122.4716376,37.7519442
6073008200,3022,92037,-117.2757498,32.845504
6075020402,3997,94131,-122.4444148,37.7528357
6013321102,6689,94523,-122.0929535,37.9754127
6037621001,4119,90254,-118.3938557,33.8698051
6061021131,5142,95765,-121.2618313,38.803745
6073017106,4973,92067,-117.2118813,33.0198637
6073019809,4005,92056,-117.2666754,33.1752541
6097151504,3563,95405,-122.667742,38.436066
6053012502,5082,93940,-121.9042032,36.6114328
6059062632,3979,92651,-117.7443955,33.528328
6001420100,2355,94706,-122.2910214,37.8947731
6001408000,2671,94619,-122.1887608,37.805237
6085508203,5172,94087,-122.0268266,37.3451032
6041110200,5327,94901,-122.4741961,37.9856076
6055201101,1996,94558,-122.345438,38.3072684
6075030400,5106,94116,-122.4675173,37.7469509
6037620201,1530,90266,-118.4218562,33.9033703
6073017108,4658,92024,-117.2532768,33.0526994
6041108100,6406,94903,-122.5626533,38.017872
6085502603,2527,95008,-121.9272408,37.2875614
6037670202,2594,90274,-118.357906,33.788578
6059099220,5115,92646,-117.9766534,33.6444169
6073009804,4773,92119,-117.0134472,32.8085467
6001420600,3283,94706,-122.2870621,37.8870336
6081605600,5556,94010,-122.3691594,37.5649612
6073017046,3678,92131,-117.0954837,32.9193342
6037621004,4762,90254,-118.4011692,33.8703091
6037901210,1591,93532,-118.3864277,34.6789981
6059032044,5760,92679,-117.5916259,33.6153523
6073006900,5148,92106,-117.2219519,32.7430417
6081603300,6404,94044,-122.4857197,37.5808674
6087122202,2221,95003,-121.873767,36.9631315
6059062629,2660,92603,-117.8209398,33.634782
6085508301,4410,94087,-122.0571249,37.344829
6085506900,7436,95032,-121.9321689,37.2276327
6083000400,4659,93101,-119.7101634,34.434415
6081604700,2781,94030,-122.4066696,37.5936829
6017030807,3986,95682,-121.012167,38.662649
6085511500,7513,94305,-122.1679203,37.4143048
6085502202,2870,95125,-121.9206788,37.2980264
6073007702,3849,92109,-117.2350137,32.7898373
6073021800,2022,92118,-117.1850758,32.686581
6081609603,5318,94070,-122.2815708,37.4814961
6087120301,5180,95005,-122.091668,37.0994152
6079011901,2987,93420,-120.5776435,35.1084099
6073010800,2390,92118,-117.182643,32.6906311
6067008403,5246,95630,-121.1676024,38.664694
6075030800,5667,94127,-122.4678545,37.7391922
6073009506,4258,92124,-117.0924729,32.8247352
6111007403,5585,91377,-118.7737939,34.1744737
6001404200,3483,94611,-122.2344651,37.8361078
6079012600,7793,93422,-120.6714705,35.4779752
6067008507,3687,95630,-121.1293034,38.6506226
6079012505,4891,93422,-120.6811592,35.5116739
6037670403,2407,90275,-118.3683615,33.7751416
6001404400,5314,94611,-122.2150894,37.8462442
6073019103,6373,92082,-117.0811098,33.2721347
6041119202,3361,94904,-122.5253506,37.9505815
6059075606,6941,92705,-117.7856521,33.7537091
6041109002,3956,94901,-122.5480916,37.9834871
6083002909,5963,93117,-119.8865542,34.4364505
6059075810,3046,92861,-117.812099,33.8106746
6073017104,3907,92024,-117.2397938,33.0487896
6061023100,6491,95747,-121.331297,38.8007142
6085507500,5810,95070,-122.0239096,37.274416
6013338302,5807,94598,-122.0145836,37.9067555
6001426200,4745,94611,-122.2406227,37.824626
6055200703,3047,94558,-122.3294424,38.3098473
6073008003,3334,92109,-117.254695,32.8047692
6061020604,5589,95746,-121.2003901,38.7553138
6059032032,3075,92691,-117.6565092,33.6322217
6097153807,3861,95448,-122.7450282,38.5679564
6075012601,2329,94123,-122.4391478,37.8022695
6079011800,7138,93420,-120.5681372,35.1292608
6037670407,5758,90275,-118.3868772,33.773572
6041120000,6027,94939,-122.5372766,37.9354506
6013390200,1719,94530,-122.2911825,37.9045535
6081613300,2723,94062,-122.2487924,37.4403446
6075030500,3046,94131,-122.4517871,37.7523832
6081613000,3386,94025,-122.20315,37.4227203
6037670324,5127,90274,-118.383478,33.7977558
6085502907,3912,95118,-121.8972821,37.2633246
6085509600,2625,94041,-122.0804482,37.3908176
6055201402,2871,94558,-122.2248403,38.3226754
6059062701,2800,92625,-117.8809155,33.6048432
6075012800,4106,94123,-122.4417466,37.7978099
6037262604,6092,90272,-118.5485779,34.0511084
6037651201,5056,90505,-118.367527,33.8209956
6059042305,3432,92651,-117.7424655,33.4991773
6075012602,2909,94123,-122.4356807,37.806476
6097152202,6763,95409,-122.6753429,38.4670566
6073017050,3068,92128,-117.0776875,32.9618675
6081603400,5483,94044,-122.4626241,37.5946374
6037262301,2744,90049,-118.4912444,34.0918293
6081611100,5913,94061,-122.2524753,37.4580008
6111007506,7514,93065,-118.7737363,34.2261536
6083002009,3826,93455,-120.4277159,34.8722878
6061021035,7431,95747,-121.3450222,38.7598403
6075021100,3853,94114,-122.4298144,37.75397
6085506604,7324,95130,-121.9867326,37.2807949
6059075809,3023,92861,-117.8092479,33.8222704
6001450604,4796,94566,-121.8865529,37.6811899
6075017101,3544,94117,-122.4460837,37.7657245
6059032031,3654,92691,-117.6494963,33.6443064
6067008209,4085,95630,-121.1856973,38.6875399
6085511800,4009,95033,-121.9287007,37.1484376
6111005802,9090,91320,-118.9727464,34.1780435
6081611600,2262,94025,-122.1706821,37.4747978
6037621102,2883,90254,-118.3883787,33.8600257
6059032048,5590,92692,-117.6288774,33.651777
6075030700,6343,94127,-122.4503095,37.7372232
6075021500,5096,94131,-122.426705,37.7450512
6041103100,7168,94947,-122.6416644,38.1145306
6013343003,3843,94596,-122.0291114,37.8863578
6085511907,3988,95120,-121.8542523,37.2197661
6053011000,5933,93924,-121.6806215,36.3913637
6067008510,4744,95630,-121.1202103,38.6654891
6017030808,6897,95762,-121.0086199,38.67665
6075030102,4838,94131,-122.4580012,37.7594542
6073017053,3364,92064,-117.0315378,33.0012075
6061020601,6911,95746,-121.135857,38.7669083
6041124200,5626,94920,-122.4494238,37.8785872
6073008327,5775,92130,-117.2420969,32.9677976
6087121000,3423,95033,-121.9115725,37.0900016
6057000102,6677,95949,-121.0499715,39.124831
6059032038,6602,92692,-117.6450407,33.5941166
6065044922,3494,92211,-116.3592093,33.7786347
6073007907,3048,92109,-117.2417581,32.7965191
6059062702,4713,92625,-117.8701726,33.5927639
6059062620,5065,92651,-117.762964,33.5306175
6041132200,1774,94956,-122.8602138,38.052907
6075013200,4162,94115,-122.4387455,37.7936676
6087122001,4909,95003,-121.9240389,37.0237015
6111007406,2377,91377,-118.7764684,34.1918776
6037800506,3074,90265,-118.6049503,34.0516505
6089011701,2240,96019,-122.3597887,40.6628518
6085511912,5440,95120,-121.8341798,37.2057405
6037920111,3246,91354,-118.538453,34.4524039
6073007910,2797,92109,-117.2539836,32.7943988
6073010900,1750,92118,-117.1703733,32.6854276
6073008337,4316,92129,-117.1357871,32.9583944
6041128200,4582,94941,-122.5502453,37.8915878
6061023500,5159,95648,-121.2864775,38.8474985
6085511400,3639,94301,-122.1435946,37.4359497
6041107000,6142,94903,-122.5839902,38.0386059
6013321103,4518,94553,-122.1124879,37.9702795
6073011100,3698,92118,-117.1785782,32.6973819
6055201102,2055,94559,-122.3831025,38.2921654
6037262302,2818,90049,-118.4768353,34.0751025
6037670413,4782,90275,-118.3974684,33.7725815
6059021920,6892,92807,-117.7654493,33.8356458
