,Census Tract,Total Population,ZIP,Longitude,Latitude
2399,6031000403,5281,93245,-119.778526,36.3207094
2400,6019004215,4475,93722,-119.8992769,36.8306861
2401,6067005505,4550,95825,-121.4083506,38.6033897
2402,6073015801,3550,92020,-116.9593301,32.796887
2403,6059074701,8346,92704,-117.8955125,33.730917
2404,6037900102,1029,93535,-117.7517043,34.6825868
2405,6071008100,3182,92373,-117.1894607,34.0555603
2406,6037406411,2126,91791,-117.8997854,34.0696708
2407,6037555002,3475,90715,-118.089263,33.8352186
2408,6001433300,6834,94579,-122.1574574,37.6985801
2409,6065051200,3403,92590,-117.2137708,33.4881171
2410,6037404501,2355,91702,-117.9220312,34.1109251
2411,6081600200,4154,94014,-122.4157229,37.704444
2412,6037530202,4063,90640,-118.1344535,34.0298138
2413,6037534700,4283,90255,-118.2147845,33.9682908
2414,6059074106,6015,92704,-117.9165225,33.7043732
2415,6037571600,2039,90805,-118.1813827,33.8498715
2416,6065042730,5338,92585,-117.1666928,33.7592819
2417,6067006600,6166,95815,-121.4409218,38.6251651
2418,6037139401,2645,91356,-118.537583,34.1696955
2419,6037554900,6991,90701,-118.0792349,33.8612643
2420,6111005002,3003,93036,-119.1371739,34.2329791
2421,6037139301,4462,91356,-118.5581266,34.1781538
2422,6037431200,6439,91010,-117.995471,34.1233883
2423,6037603600,4037,90249,-118.3223468,33.8893924
2424,6041112202,4217,94901,-122.4936362,37.9562458
2425,6071003611,4575,92324,-117.3615997,34.0814164
2426,6037482600,6866,91755,-118.1143942,34.0509646
2427,6085503217,4512,95111,-121.8303183,37.2867501
2428,6037480903,3206,91803,-118.139349,34.0736606
2429,6001425102,2807,94608,-122.2946582,37.8400768
2430,6037576601,4399,90802,-118.1799258,33.7665662
2431,6037119900,4940,91402,-118.4412802,34.2278369
2432,6037571704,4107,90805,-118.1870723,33.8499458
2433,6067009639,3554,95758,-121.4080911,38.4299065
2434,6071002705,5513,92377,-117.3931048,34.1440395
2435,6037123700,4114,91606,-118.4095169,34.1848596
2436,6077003109,5630,95207,-121.3447729,38.0092936
2437,6107003801,3077,93257,-119.0322513,36.0713873
2438,6059074803,9053,92704,-117.9084412,33.7358623
2439,6067001300,3005,95816,-121.4745179,38.5684782
2440,6019005606,3847,93612,-119.7214645,36.8302984
2441,6073010110,7298,92154,-117.0885683,32.5703957
2442,6099000201,5908,95361,-120.8727188,37.7667839
2443,6065046102,2027,92225,-114.609989,33.6137829
2444,6067002700,3383,95817,-121.4711099,38.54761
2445,6037113234,4667,91304,-118.5939793,34.2257746
2446,6037235100,4520,90043,-118.3463239,33.9852423
2447,6037602404,5863,90250,-118.3481533,33.906025
2448,6037540201,2370,90280,-118.2152045,33.9432105
2449,6037407301,4828,91744,-117.958718,34.0454982
2450,6075022802,2099,94110,-122.4062322,37.7589152
2451,6053014601,5232,95039,-121.7572058,36.8334157
2452,6081610202,2429,94063,-122.2304268,37.4894625
2453,6031001500,4619,93212,-119.5738328,36.1028669
2454,6037207900,4163,90015,-118.2601678,34.0405276
2455,6037293304,4178,90710,-118.3043149,33.7926172
2456,6059063701,6266,92627,-117.9275368,33.648434
2457,6065042406,4150,92557,-117.2527895,33.9502452
2458,6047000402,8071,95324,-120.8953613,37.3998708
2459,6037600702,4191,90305,-118.3335012,33.9497147
2460,6037572400,1152,90810,-118.2108384,33.8248551
2462,6037113421,6109,91311,-118.5830621,34.2335792
2463,6059088001,5004,92841,-117.9799113,33.7957662
2464,6075025702,4665,94134,-122.4057589,37.7281305
2465,6037310400,3379,91504,-118.3354064,34.2026771
2466,6071000501,6785,91710,-117.7068103,34.0262054
2467,6065040812,3480,92860,-117.5494884,33.9244565
2468,6029004401,7308,93280,-119.3476988,35.5937099
2469,6037900701,5289,93534,-118.14081,34.6819687
2470,6037119400,4987,91331,-118.4353682,34.2378874
2471,6037432902,3482,91770,-118.0599559,34.0786952
2472,6037195901,2235,90029,-118.2823148,34.0887786
2473,6037211120,5194,90020,-118.2877775,34.0652365
2474,6037132502,3672,91335,-118.5469513,34.1911391
2475,6007003002,3531,95965,-121.5601305,39.477074
2476,6065040901,6516,92505,-117.4898954,33.913354
2477,6059074102,6819,92704,-117.8902708,33.7212817
2478,6099002803,2866,95355,-120.9154999,37.6679063
2479,6037106649,2853,91342,-118.4606541,34.2892618
2480,6013307202,3933,94509,-121.8278001,38.0037019
2481,6037115202,4828,91324,-118.5376549,34.2332349
2482,6071007408,4181,92404,-117.2349381,34.1249384
2483,6081610500,4963,94063,-122.2044816,37.4797497
2484,6037208501,2656,90026,-118.2719463,34.0695316
2485,6113010201,2538,95691,-121.5229093,38.5728417
2486,6075023003,4093,94124,-122.3958269,37.7326723
2487,6021010400,7636,95988,-122.2104734,39.5223177
2488,6067004100,5015,95822,-121.4785228,38.5066191
2489,6037701701,3196,90404,-118.4722531,34.032337
2490,6037502901,5413,90605,-118.0409409,33.9459765
2491,6071002305,10725,92336,-117.4711132,34.1139657
2492,6037132900,3461,91335,-118.5281458,34.1831957
2493,6013316000,1483,94553,-122.1389042,38.0223177
2494,6059087703,6246,92804,-117.9632386,33.8104078
2495,6077005303,4694,95376,-121.4304794,37.7468443
2496,6073016617,3102,92071,-116.9721473,32.835197
2498,6001402600,1151,94607,-122.2799541,37.8042711
2499,6077004102,8072,95240,-121.2646161,38.0822443
2500,6037211804,3221,90020,-118.3066067,34.0671619
2501,6075026401,4044,94134,-122.4112834,37.7135251
2502,6081611800,4433,94303,-122.1324808,37.4770584
2503,6039000604,5467,93638,-120.0643287,36.9796339
2504,6047001004,3968,95348,-120.477943,37.3183669
2505,6075061400,5395,94107,-122.3974733,37.7550917
2506,6067007004,7533,95834,-121.4898006,38.6327983
2507,6065042744,3726,92567,-117.081948,33.8262813
2508,6037702803,2963,90066,-118.4325909,33.9954427
2509,6065040904,3655,92505,-117.4972884,33.9304797
2510,6059011722,2363,92870,-117.8706075,33.8654909
2511,6037406602,4973,91790,-117.9318958,34.0542813
2512,6059089105,6387,92703,-117.912077,33.7526801
2513,6037480803,3464,91801,-118.1536066,34.0909207
2514,6111004716,4476,93033,-119.1511429,34.1859635
2515,6001405901,3910,94606,-122.2357701,37.787786
2516,6037131702,3751,91335,-118.5476933,34.2035942
2517,6037189102,3096,90027,-118.2884331,34.1126008
2518,6037134101,4922,91306,-118.5666433,34.2143034
2519,6037199300,3848,90031,-118.2003961,34.0941911
2520,6037201503,3323,90032,-118.1739007,34.0851726
2521,6073012402,5445,91910,-117.0878962,32.6430592
2522,6013314200,6482,94565,-121.9812128,38.0467432
2523,6065040606,3329,91752,-117.5145711,33.9827133
2524,6059086901,8725,92804,-118.0065042,33.8246115
2525,6029006301,4004,93203,-118.83337,35.2236273
2526,6037107020,5404,91342,-118.4504793,34.2975505
2527,6053001300,2548,93901,-121.6550382,36.6748937
2528,6065042509,3193,92553,-117.2306582,33.9100514
2529,6085503204,8175,95111,-121.8392542,37.2891788
2530,6107000402,7002,93618,-119.3860655,36.5529114
2531,6037407400,2133,91790,-117.9577635,34.0523638
2532,6065040202,2821,92509,-117.433385,33.982183
2533,6037551000,7200,90241,-118.112141,33.9374454
2534,6037189902,4971,90046,-118.3490051,34.0961801
2535,6037900806,3620,93534,-118.1419762,34.69644
2536,6071000113,11112,91709,-117.7039952,33.9705846
2537,6037702600,6069,90230,-118.3961597,33.9958996
2538,6077004402,4998,95240,-121.2580651,38.1086488
2539,6107002008,2769,93277,-119.3406647,36.3236674
2540,6037117202,2471,91343,-118.4788675,34.2429124
2541,6037201200,2519,90032,-118.1785407,34.0887082
2542,6059087103,8470,92804,-117.9487797,33.8264301
2543,6037501300,7238,90601,-118.0536684,33.9909544
2544,6001406500,5930,94601,-122.2169867,37.7880813
2545,6037910403,2235,93550,-118.1254252,34.576145
2546,6059074806,5057,92703,-117.8922742,33.7368361
2547,6077003217,3201,95209,-121.3549153,38.0224563
2548,6037212410,3903,90005,-118.3022262,34.0595607
2549,6037134103,4193,91306,-118.5814401,34.2185595
2550,6065041904,4786,92882,-117.6564424,33.8836237
2551,6019004409,3486,93711,-119.811928,36.8437897
2552,6037218110,3453,90019,-118.3275531,34.0443254
2553,6077005307,3214,95376,-121.4445217,37.7508835
2554,6059086305,4006,92806,-117.8794788,33.829141
2555,6037134303,5057,91303,-118.611899,34.203248
2556,6059052410,5403,92618,-117.7183865,33.6380921
2557,6085503207,3938,95121,-121.8153841,37.2944974
2558,6001427200,4107,94501,-122.2529164,37.7847324
2559,6007001000,4801,95928,-121.8344873,39.7293637
2560,6101050501,6182,95993,-121.6664276,39.134305
2561,6019001412,2790,93727,-119.6639753,36.7435858
2562,6065031501,7387,92504,-117.4320467,33.929195
2563,6037212610,4074,90005,-118.3138698,34.0598448
2564,6073014803,4690,91942,-117.0229522,32.7788537
2565,6037311100,3897,91505,-118.3546268,34.1856903
2566,6071010014,4800,92345,-117.3059014,34.4359597
2567,6067007403,4537,95660,-121.3719125,38.6775875
2568,6059099223,5102,92683,-117.9590751,33.7376141
2569,6073010012,4581,92173,-117.0584994,32.5607791
2570,6037481201,3598,91780,-118.0710962,34.0976177
2571,6077003106,3600,95219,-121.362321,38.0003872
2572,6071003605,4223,92316,-117.392117,34.0813583
2573,6037404202,3366,91702,-117.8857465,34.1250526
2574,6037141302,5504,91403,-118.46283,34.1536798
2575,6001444500,6696,94560,-122.0273559,37.5342611
2577,6071012101,5565,92307,-117.2235881,34.5925409
2578,6085501700,4916,95110,-121.8863954,37.3232689
2579,6037407101,4834,91746,-117.9723257,34.0478649
2580,6001405902,3035,94606,-122.240953,37.7909446
2581,6101050900,1561,95957,-121.7595873,38.975616
2582,6037551300,5422,90241,-118.1339117,33.9352796
2583,6065040902,5040,92505,-117.5082303,33.9264805
2584,6059088402,4854,92840,-117.9193342,33.7888535
2585,6067007202,4065,95673,-121.4246506,38.6830858
2586,6031000402,5280,93245,-119.769357,36.2769538
2587,6065050900,4340,92507,-117.3011639,33.9384446
2588,6013313206,5757,94565,-121.8993314,38.0139188
2589,6077001101,4931,95204,-121.3288819,37.9761614
2590,6037532102,3574,90640,-118.1116637,33.9983747
2591,6039000700,10776,93637,-120.0851443,36.9569657
2592,6073016504,6253,92021,-116.9558727,32.8134188
2593,6057000600,6237,95945,-121.0349258,39.2143799
2594,6059075202,5753,92703,-117.8902573,33.7548958
2595,6031001401,3002,93212,-119.5624953,36.0861268
2596,6085503709,5088,95133,-121.8620422,37.3645486
2597,6073004600,1940,92102,-117.1449018,32.7151851
2598,6037211910,4657,90020,-118.2985036,34.0672078
2599,6065044200,5701,92220,-116.8679887,33.935799
2600,6037554522,4787,90703,-118.0931498,33.8523009
2601,6085503712,4108,95116,-121.8467084,37.3622455
2602,6019006603,2047,93654,-119.4571017,36.6073772
2603,6073016000,2419,92020,-116.9804886,32.7886293
2604,6059075302,4481,92706,-117.8897014,33.7649688
2605,6065045703,5708,92236,-116.1700827,33.6628977
2606,6067008908,4835,95670,-121.2771388,38.6063736
2607,6065041406,5968,92505,-117.4870786,33.9035269
2608,6013302007,6347,94561,-121.7056533,37.9837121
2609,6083000804,7189,93103,-119.6802223,34.4180158
2611,6095252606,5148,94533,-122.0295802,38.265491
2612,6025012301,5633,92274,-115.9218123,32.9323841
2613,6001400800,3594,94608,-122.2833803,37.8454493
2614,6077004302,5718,95240,-121.280177,38.1228276
2615,6037132501,3763,91335,-118.548597,34.1968245
2616,6059089104,5376,92843,-117.9096281,33.7571126
2617,6071004505,4724,92407,-117.2851984,34.172019
2618,6085503401,4915,95122,-121.8399909,37.3330501
2619,6037701802,4463,90404,-118.4789709,34.0188907
2620,6059011504,5473,92831,-117.8831131,33.8820401
2621,6099001001,6042,95355,-120.9656989,37.6591088
2622,6107002602,5561,93247,-119.0817133,36.2125439
2623,6013307102,5038,94509,-121.8155705,38.0004738
2624,6031001001,4176,93230,-119.676661,36.331353
2625,6001403100,2238,94607,-122.2755009,37.8022742
2626,6029005004,7219,93215,-119.235974,35.770351
2627,6029003124,5414,93313,-119.0655635,35.3070654
2628,6059088601,6305,92843,-117.9441552,33.7737751
2629,6095251600,2359,94590,-122.2622993,38.1083885
2631,6053001802,5078,93907,-121.6550166,36.6856848
2632,6075061000,3610,94134,-122.3846994,37.7132283
2633,6099000905,6102,95355,-120.9486971,37.6601322
2634,6099002801,5624,95386,-120.6270468,37.6688768
2635,6037183810,4369,90042,-118.1978495,34.107365
2636,6037701702,3106,90404,-118.4840964,34.0227687
2637,6001400900,2302,94608,-122.2802437,37.8394669
2638,6073013104,5893,91911,-117.0779491,32.6131276
2639,6059075514,3703,92780,-117.8294395,33.7365911
2640,6037265201,2608,90024,-118.4364091,34.0668274
2641,6037551402,4468,90241,-118.1459703,33.9414621
2642,6085503210,4453,95111,-121.8229385,37.2904578
2643,6115040901,2783,95901,-121.3582036,39.184664
2644,6007003300,4852,95966,-121.5065211,39.3923244
2646,6073018200,6847,92054,-117.3702384,33.1896924
2647,6037134903,4216,91303,-118.5916957,34.1924692
2648,6037600601,2461,90303,-118.3220544,33.9418498
2649,6059021821,6582,92870,-117.8310387,33.868307
2650,6067008910,3486,95670,-121.3112128,38.5930583
2651,6073003401,6065,92102,-117.0950788,32.7249834
2652,6037920106,3110,91384,-118.6737987,34.4444857
2653,6073011802,6741,91950,-117.096668,32.684033
2654,6037107010,3247,91342,-118.4467204,34.3020803
2655,6059087106,5097,92802,-117.9300579,33.8201001
2656,6067009110,1482,95826,-121.3713784,38.5576271
2657,6037600801,3245,90305,-118.3221115,33.9654794
2658,6013307201,3467,94509,-121.8485515,38.0026146
2659,6059099903,5749,92683,-118.0116518,33.7667353
2660,6029000102,3055,93308,-119.0170134,35.4294346
2661,6037187300,3216,90039,-118.2567268,34.1016085
2662,6077005125,1859,95336,-121.2302494,37.8203178
2663,6037554700,4874,90650,-118.0768827,33.8842945
2664,6085505100,3027,95110,-121.9239674,37.3629186
2665,6071002306,4169,92376,-117.4155957,34.1281817
2666,6037212306,3052,90005,-118.2940727,34.056128
2667,6059075100,9983,92703,-117.8797292,33.755664
2668,6001427600,4722,94501,-122.2835979,37.7778323
2669,6037115301,4156,91324,-118.548089,34.2422846
2670,6059042312,9085,92675,-117.6617306,33.5069398
2671,6115040301,3366,95901,-121.5380858,39.1329043
2672,6001427300,4896,94501,-122.2662775,37.7810489
2673,6037301501,1902,91201,-118.2869319,34.1752478
2674,6099000102,3869,95361,-120.7315696,37.7731119
2675,6019005805,3798,93727,-119.6805734,36.7685213
2676,6067001200,3323,95814,-121.4870807,38.5716422
2677,6037701902,4016,90401,-118.4951703,34.012479
2678,6013302006,3779,94561,-121.7134904,38.0217527
2679,6073013206,6544,91911,-117.0722501,32.5991876
2680,6025011700,4797,92243,-115.5571432,32.7775979
2681,6013367200,5171,94806,-122.3354534,37.9659307
2682,6067003000,6563,95820,-121.4295972,38.5358637
2683,6037408135,4159,91792,-117.8977913,34.016144
2684,6037700101,5232,90046,-118.3524483,34.0925747
2685,6065043216,6495,92591,-117.1477073,33.5170351
2686,6095251100,3271,94590,-122.2365223,38.0969602
2687,6071012104,5110,92356,-116.958778,34.636683
2688,6037201110,2574,90032,-118.1743334,34.0948042
2689,6037482101,4568,91754,-118.1353858,34.0587488
2690,6101050101,6438,95991,-121.6237303,39.158005
2691,6001437102,4251,94545,-122.1002746,37.6298655
2692,6111007611,4375,93021,-118.8899164,34.2815484
2693,6037482521,5754,91770,-118.1001251,34.0502444
2694,6013373000,4376,94801,-122.3538132,37.9476192
2695,6073020018,7708,92078,-117.2062594,33.1499789
2696,6019004902,1985,93704,-119.807449,36.7894606
2697,6037406901,4701,91746,-117.9698642,34.058781
2698,6099000806,4231,95350,-121.0220677,37.685664
2699,6019004601,2641,93705,-119.8253921,36.8031545
2700,6073010109,4595,92154,-117.0884184,32.5494881
2701,6037405301,3349,91722,-117.937833,34.085166
2702,6059075812,6573,92867,-117.8287478,33.8079668
2703,6071000808,5840,91786,-117.6396784,34.1124251
2704,6037670003,5788,90717,-118.3227742,33.7964591
2705,6037211921,2474,90020,-118.292902,34.067232
2706,6037236000,4113,90008,-118.3623219,34.0122748
2707,6001437300,3111,94545,-122.0930122,37.6362205
2708,6001436300,7129,94541,-122.0917198,37.666274
2709,6037271200,2525,90064,-118.4420039,34.0313917
2710,6115040200,7767,95901,-121.5739716,39.158116
2711,6037910402,3751,93550,-118.1256195,34.5834908
2712,6067006002,4624,95821,-121.3737809,38.6158347
2713,6001405302,2530,94606,-122.2542495,37.7985014
2714,6075026402,4118,94134,-122.403256,37.7164873
2715,6037201401,4803,90032,-118.1854971,34.078195
2716,6029001101,4413,93306,-118.9226708,35.3682609
2717,6073016301,4919,92020,-116.9564885,32.8030833
2718,6037183520,3881,90042,-118.2015849,34.1109412
2719,6059088801,8343,92844,-117.9773595,33.7711174
2720,6111004901,6249,93030,-119.1527473,34.2125244
2721,6001436500,4583,94542,-122.0691461,37.6586897
2722,6073013308,3731,91911,-117.0490687,32.591757
2723,6073013306,4773,91911,-117.0400229,32.6036598
2724,6073013204,4014,91911,-117.0637049,32.5982825
2725,6037543701,2994,90745,-118.269697,33.8216408
2726,6077003210,2800,95209,-121.3465815,38.0330943
2727,6059074805,5962,92704,-117.9026546,33.7371732
2728,6037550700,6921,90240,-118.1314443,33.9642238
2729,6065040404,3309,92509,-117.4613234,33.9729183
2730,6001410100,2406,94605,-122.1535285,37.7478642
2731,6071000503,5270,91710,-117.7067276,34.0153204
2732,6007001100,4572,95928,-121.8514478,39.711661
2733,6111008700,6424,93030,-119.1860277,34.202819
2734,6065040615,9024,91752,-117.5548004,33.9688013
2735,6037900602,5214,93535,-118.1210674,34.7114455
2736,6067003600,2826,95820,-121.477878,38.5327553
2737,6081602400,6679,94080,-122.4358138,37.644487
2738,6037577602,3441,90803,-118.1126708,33.7700579
2739,6037650101,5831,90504,-118.3164997,33.8681429
2740,6013378000,3435,94801,-122.404809,37.9448245
2741,6059074111,5568,92704,-117.8928808,33.7090417
2742,6095251200,3061,94590,-122.2365335,38.1052893
2743,6037216200,4911,90019,-118.3482415,34.0571243
2744,6037275500,5207,90230,-118.4148705,33.9918105
2745,6037125600,2657,91601,-118.3568613,34.1578941
2746,6065041909,4990,92881,-117.522205,33.8381856
2747,6037297202,3423,90731,-118.2990073,33.7247349
2748,6065042403,4071,92557,-117.2207856,33.9488477
2749,6059001506,4109,92821,-117.8881656,33.938738
2750,6067004202,5538,95822,-121.4862812,38.4884205
2751,6037500800,5470,90660,-118.0861015,33.9831987
2752,6065042401,2082,92555,-117.1429211,33.9523161
2753,6037211500,4355,90004,-118.3152596,34.0724565
2754,6077004001,2508,95242,-121.4633246,38.1304593
2755,6059099803,5762,92683,-117.9809384,33.755705
2756,6065040808,7008,92880,-117.5770354,33.8991933
2757,6037482202,5229,91755,-118.1124273,34.0589573
2758,6083002402,11406,93455,-120.4780833,34.9287963
2759,6099000403,4317,95357,-120.9672353,37.6999824
2760,6059075811,3332,92867,-117.8298347,33.8180866
2761,6111000200,2822,93015,-118.7690795,34.4146679
2762,6071009910,4653,92392,-117.3407007,34.4902623
2763,6037431001,7171,91016,-118.0051354,34.1484127
2764,6071001901,5753,91710,-117.6630434,34.0083628
2765,6045011600,5802,95482,-123.202651,39.1357597
2766,6001438204,5368,94544,-122.0596258,37.6270608
2767,6095251902,5833,94589,-122.244108,38.1480354
2768,6081604101,7993,94066,-122.410087,37.6236
2769,6037703200,5629,90043,-118.3401633,33.9985885
2770,6037207710,2490,90017,-118.2616851,34.0468661
