Census_Tract,Asthma,Low_Birth_Weight,Cardiovascular_Disease,Poverty,Unemployment,Traffic
6073018700,22.72,3.97,4.48,49.4,15.5,2394.83
6111001301,37.94,5.11,9.23,25.4,14.2,553.93
6037128500,46.53,4.18,11.5,26.6,4.2,857.89
6085503504,56.72,3.61,10.84,40.3,10.9,746.2
6025011803,111.93,3.77,14.15,15.8,8.0,510.51
6107002006,54.91,3.69,8.13,25.2,7.0,757.43
6037900805,135.26,7.93,14.29,39.6,15.2,635.72
6037404000,43.71,5.94,6.97,28.5,8.8,1943.54
6073002711,56.54,6.6,6.82,49.3,15.8,278.78
6037181300,35.57,8.93,5.21,16.1,6.3,2449.15
6037111301,29.16,5.68,5.02,34.4,6.9,1084.52
6111000500,31.05,4.1,6.13,41.3,7.6,554.12
6101051100,28.51,9.29,7.71,33.3,7.7,105.54
6037111205,39.34,4.38,7.36,25.1,7.5,1333.56
6037217001,28.28,4.82,7.18,27.1,10.7,1520.55
6001441700,55.53,5.06,9.94,21.4,7.8,1230.06
6037406000,40.09,5.41,7.17,29.7,11.5,604.97
6059088302,41.78,5.42,9.15,28.8,7.8,567.26
6037406300,32.17,6.39,6.32,21.2,6.3,1612.83
6067009107,60.08,1.61,10.46,30.3,10.4,1822.18
6037554802,36.06,5.41,9.49,31.7,7.6,530.28
6095251701,193.5,6.62,15.18,48.1,19.5,471.05
6085505301,25.15,5.11,6.84,29.0,9.0,672.98
6065045705,50.18,4.12,8.82,80.6,24.1,278.66
6073018516,36.18,4.8,7.45,41.1,13.5,591.11
6013386000,47.25,3.31,5.52,37.7,13.7,1321.04
6037137501,36.05,3.98,7.64,22.8,7.4,2782.16
6037195400,41.34,4.44,6.09,22.5,10.6,940.46
6001408500,132.77,7.39,8.77,53.7,8.0,399.03
6065040613,31.74,4.83,11.15,12.3,8.8,383.19
6001406601,66.48,5.24,6.53,47.3,15.4,1476.8
6037481714,31.83,3.75,5.49,57.1,6.5,811.21
6107003501,56.65,4.04,11.55,33.3,11.5,238.18
6037195500,45.63,3.69,6.57,27.1,4.7,923.97
6071002033,32.78,4.52,10.43,15.1,11.0,1351.11
6097150901,44.96,4.55,7.41,41.4,11.5,1145.66
6037463200,27.11,5.3,6.05,28.4,15.5,531.55
6059099703,31.67,4.26,6.5,22.1,6.3,2104.3
6097153001,56.01,3.34,8.31,43.4,6.4,1218.62
6085504002,41.09,4.26,6.38,45.2,12.8,1341.09
6065042619,50.89,5.3,12.93,35.7,11.6,396.52
6011000300,30.94,4.83,9.47,39.8,11.2,133.34
6037301000,27.95,2.61,7.54,27.6,9.4,2090.45
6013313103,148.2,4.76,14.04,21.7,5.7,406.05
6037403401,23.56,4.76,6.63,33.3,9.5,438.0
6067008135,66.2,5.33,11.02,48.8,12.0,991.34
6037267502,19.39,3.33,7.1,28.0,5.0,1349.2
6059075816,25.24,5.19,6.25,40.0,6.4,820.52
6037403402,25.2,7.41,7.52,15.9,5.9,412.75
6065046402,45.1,4.52,14.31,58.5,24.8,285.25
6059099234,29.56,6.21,7.15,17.6,8.9,1526.18
6029005600,43.43,8.16,11.76,61.1,19.7,187.63
6067003102,85.26,6.14,10.69,47.9,15.2,637.18
6073012003,53.17,6.8,7.0,35.1,11.1,1157.14
6115040800,52.85,2.56,11.19,28.1,16.5,366.65
6085512100,31.98,5.76,7.31,19.6,6.0,936.78
6013356001,141.27,8.11,10.65,26.3,6.5,994.23
6103000100,58.62,3.57,11.3,39.2,13.1,64.58
6059110401,43.82,3.54,8.89,13.3,4.4,2864.61
6089012701,44.86,6.53,12.17,47.2,12.8,120.11
6073010112,53.69,4.15,8.09,60.1,20.2,1251.51
6107001800,55.19,3.77,8.17,30.9,9.1,595.32
6077004204,48.82,4.84,9.34,31.5,10.7,394.29
6033000802,128.42,4.86,9.43,75.2,21.6,235.64
6059099250,29.56,5.56,7.15,24.3,9.5,2132.64
6097152100,38.94,5.21,5.94,35.4,8.1,1546.3
6065044300,96.29,4.27,20.81,50.7,10.6,900.85
6037650602,28.34,5.54,6.44,27.8,8.0,922.76
6065042412,50.66,6.14,8.96,22.1,12.2,386.66
6075012202,57.05,5.0,5.68,58.7,11.8,851.98
6067007416,102.33,5.41,10.56,36.5,10.1,706.3
6073010104,45.66,8.38,6.52,36.3,9.6,965.73
6073016804,44.24,6.08,8.52,40.7,10.2,488.62
6065041910,29.67,3.22,9.17,23.1,13.7,1654.41
6067007019,41.63,7.8,6.62,68.2,11.6,1507.16
6067003502,94.92,6.28,9.51,34.3,8.0,457.87
6103000600,91.93,2.35,16.27,41.9,10.6,312.89
6013336102,125.88,4.36,9.25,61.9,10.6,721.73
6075010700,41.3,3.27,4.73,62.2,9.6,526.9
6059088301,47.06,4.53,10.45,35.3,6.4,642.83
6069000501,59.85,5.57,11.55,18.8,7.3,300.81
6111001502,44.46,5.04,7.86,34.0,9.8,1226.35
6071012200,28.49,3.41,6.58,15.9,4.7,350.13
6097153005,54.89,4.89,8.09,24.4,7.4,605.42
6073020108,29.74,5.56,7.64,67.8,11.0,723.6
6059075301,36.83,3.37,5.81,35.3,10.4,4356.9
6067007012,78.68,4.59,9.51,37.6,19.3,588.88
6073014805,74.77,3.63,9.67,28.2,8.0,1877.26
6085501900,45.83,5.06,6.06,23.8,6.5,1310.07
6081601400,56.11,4.05,8.94,28.0,8.2,1513.01
6077003209,49.82,6.77,7.14,28.5,12.7,500.35
6067007018,65.08,5.39,9.72,23.1,12.1,1270.03
6059075807,29.44,3.13,7.38,28.8,10.3,2909.06
6001428100,61.42,4.39,8.87,14.4,8.9,466.05
6071000105,27.71,6.51,8.57,10.9,5.3,727.87
6073018903,32.27,4.57,6.95,47.3,10.7,268.59
6095253101,75.54,5.31,9.36,33.9,11.1,1254.77
6059110014,30.28,4.01,6.87,30.4,7.7,994.58
6001405600,58.65,7.8,4.93,38.9,10.1,997.19
6067009634,135.72,6.89,15.92,64.8,13.3,439.1
6059088105,51.13,5.81,9.92,25.9,9.6,672.19
6001425103,165.16,5.06,8.32,16.6,4.3,494.11
6071008200,36.48,4.92,9.85,32.2,6.2,267.04
6001430500,67.86,5.03,7.47,40.1,9.9,1403.9
6083003001,29.75,6.95,4.68,27.6,9.8,771.02
6067009501,40.41,3.07,9.14,61.0,13.4,587.94
6037670100,35.22,5.1,5.52,36.3,7.4,966.55
6037300400,41.27,5.0,8.8,16.0,8.0,1409.48
6037920035,48.35,3.77,11.08,43.4,13.8,970.44
6037502005,54.53,4.02,10.19,44.3,5.8,569.85
6037462100,36.09,6.07,5.8,48.9,6.7,764.35
6001430900,68.95,4.18,9.63,39.6,11.0,562.81
6037554516,36.69,7.5,7.67,13.4,6.4,444.39
6059063808,35.63,4.47,5.51,54.1,12.3,849.88
6037670001,39.67,4.88,5.58,27.7,7.6,1154.08
6037301205,35.16,4.48,8.37,10.3,8.0,436.55
6037480102,22.34,4.26,4.67,34.8,7.6,1139.98
6081610601,58.47,5.37,5.14,59.0,8.4,497.06
6005000301,48.88,4.04,12.74,24.7,13.6,80.38
6037271802,39.79,3.47,9.55,41.5,7.7,1019.86
6113011102,45.33,4.46,10.11,54.5,15.4,464.23
6037900605,128.7,6.46,15.83,62.6,11.9,213.23
6067003400,63.43,6.52,6.91,30.9,13.6,278.48
6111004200,48.16,4.78,8.06,31.2,6.4,311.69
6065043279,34.86,5.19,12.71,30.4,15.3,1091.68
6037408704,30.74,5.35,6.63,51.5,4.5,686.02
6037183221,52.64,3.5,8.44,45.8,9.5,1237.98
6037481101,21.62,3.78,5.21,41.4,4.8,727.82
6037181600,34.89,5.8,5.83,29.0,11.4,653.75
6037189800,28.41,4.42,9.34,32.2,6.7,1371.27
6073000700,54.51,7.69,8.58,17.8,7.2,975.95
6065031001,38.49,4.87,5.97,37.2,7.0,442.87
6059075901,25.11,4.8,4.14,41.3,10.3,722.75
6013321200,45.75,5.83,5.93,34.0,10.9,1323.69
6111001503,44.46,7.24,7.86,31.6,9.2,685.23
6013303205,66.64,5.9,13.23,12.6,3.6,367.89
6095253107,72.28,5.26,9.59,29.4,11.6,855.8
6001428400,61.42,5.06,8.87,26.1,8.5,475.07
6037267200,17.7,5.07,6.63,19.1,6.9,2565.92
6037431502,14.53,5.14,4.49,25.3,9.0,537.88
6073000300,54.51,6.07,8.58,29.2,6.7,1011.62
6037910502,106.26,4.29,13.06,73.6,17.9,500.87
6073013409,57.45,6.78,8.14,20.1,14.8,1761.23
6053011102,34.99,5.84,8.3,46.2,13.0,488.62
6071008301,41.96,5.83,11.68,17.9,5.8,312.85
6073020211,28.26,5.51,5.49,59.6,7.5,710.68
6111006000,24.82,6.03,7.64,18.1,10.1,1237.79
6075025100,54.38,4.81,6.41,21.5,7.6,1798.77
6059110605,43.94,3.31,6.81,27.7,5.7,652.39
6037461902,36.31,4.0,5.02,46.7,11.4,1897.28
6053000104,66.49,6.29,8.0,21.8,11.6,396.13
6059001101,49.64,5.02,9.03,22.3,11.9,1133.19
6083001000,57.8,4.68,6.1,37.3,6.6,951.17
6019004208,68.29,4.45,8.57,11.5,7.1,509.04
6037572001,44.94,4.61,6.48,15.1,8.7,962.32
6029003811,32.02,4.22,9.8,29.0,9.1,640.45
6037195201,39.29,2.27,7.93,20.4,8.4,1886.57
6095252707,81.65,5.93,8.76,38.2,16.7,377.18
6103000300,56.59,2.31,11.22,54.2,14.7,50.86
6083002706,56.87,5.62,10.71,67.2,16.7,344.43
6037651102,28.68,5.1,6.81,28.4,7.9,833.05
6065041812,42.52,3.64,13.03,18.5,9.2,466.73
6067009109,62.15,5.64,9.82,31.5,13.3,1298.41
6065040814,41.74,4.23,12.7,22.2,9.1,401.11
6037401601,34.79,5.1,8.03,28.1,3.9,1540.09
6067009610,135.72,5.67,15.92,50.4,17.5,379.64
6001403501,46.61,4.94,3.81,50.2,6.3,1142.45
6081606000,48.62,5.3,3.9,41.3,11.7,1585.19
6059099902,38.28,3.48,8.73,31.4,8.1,2467.22
6037310201,36.48,4.01,7.11,35.9,7.7,304.06
6001441926,67.67,6.64,10.69,29.5,1.6,609.51
6037128702,27.26,4.09,8.63,15.7,11.8,2994.92
6037461300,33.07,5.58,5.25,28.2,8.8,460.9
6111008201,40.82,7.25,11.19,25.5,9.4,1108.82
6085512509,67.35,3.66,10.47,30.0,3.1,770.95
6085506402,31.77,6.61,6.53,26.2,12.1,1750.28
6067005508,64.96,4.67,5.98,42.4,11.0,702.3
6073003004,106.71,5.6,8.3,52.5,17.4,269.97
6071000109,27.71,5.05,8.57,20.2,22.3,375.98
6053014201,57.15,3.48,8.56,44.2,10.3,731.51
6037400604,66.21,3.64,9.1,48.4,10.7,182.81
6037408212,26.68,2.96,5.88,34.1,3.7,1606.85
6073013302,68.62,5.67,8.85,33.1,17.3,1158.69
6013303201,93.79,5.27,12.13,21.0,7.5,480.24
6085504317,27.62,5.54,6.84,18.1,8.3,577.74
6065042726,29.98,5.25,10.36,14.6,8.6,248.67
6065043270,42.6,4.37,15.62,31.2,20.1,1274.79
6067003900,99.65,7.07,9.98,18.1,5.0,1107.73
6037503302,48.1,3.22,10.01,40.8,5.9,571.18
6085512038,26.66,5.66,6.12,26.7,15.1,1216.01
6029002821,33.48,6.25,7.86,27.3,7.8,515.55
6037106645,53.41,4.97,7.65,20.8,8.2,1137.6
6037408136,30.34,4.9,5.69,28.3,10.4,510.16
6073018610,36.79,4.54,6.96,42.0,11.7,645.34
6073018519,33.32,5.23,5.65,51.0,11.1,1347.54
6065044702,34.64,7.6,6.99,80.8,6.0,619.93
6111001204,26.97,4.86,4.75,41.7,16.4,366.13
6037910504,106.26,7.67,13.06,73.1,15.3,629.8
6037401101,49.1,3.3,8.18,35.4,14.8,2012.97
6059099224,29.56,6.43,7.15,17.0,6.1,1945.3
6059001501,31.92,4.55,6.92,21.6,9.3,728.64
6081604400,39.52,5.78,5.39,16.4,6.3,1278.34
6037119310,48.29,3.92,5.26,50.3,17.1,699.71
6059075303,46.21,4.7,7.16,29.5,4.2,5761.93
6111007100,27.06,4.41,6.93,37.5,13.4,2422.16
6045011500,81.53,4.76,6.39,45.9,22.4,401.95
6077003114,38.32,5.59,8.38,9.0,5.2,2340.67
6073020213,21.64,5.9,4.42,76.0,11.2,851.35
6075016100,51.66,6.27,4.9,52.7,10.1,585.05
6037141201,27.31,4.22,8.95,32.7,7.7,3356.19
6059052408,28.19,5.71,7.34,15.6,8.2,541.77
6029000902,75.27,4.94,9.32,39.1,20.2,249.92
6081607701,61.6,4.08,4.65,42.5,16.5,960.43
6037403316,24.34,4.89,7.36,26.3,11.1,2415.6
6029002818,82.51,3.88,11.06,28.2,5.9,607.84
6001441602,55.53,6.12,9.94,25.2,4.2,1714.73
6065041911,30.98,4.49,9.52,10.0,11.0,1864.08
6071002028,39.71,5.75,9.82,19.2,8.1,653.97
6037189903,26.57,7.69,5.63,28.9,5.1,1137.62
6071000818,71.58,4.52,10.75,18.1,8.3,455.34
6037463101,24.18,7.03,5.42,26.3,7.2,1071.66
6059075902,35.25,4.74,5.47,31.9,6.9,1626.64
6089010500,83.24,6.54,9.42,42.9,14.0,402.59
6037297500,72.68,4.74,8.33,14.4,2.7,425.49
6037462800,28.23,6.05,6.16,19.4,3.9,1583.66
6109005100,50.3,2.6,9.91,38.8,20.2,237.39
6037214503,28.2,4.74,6.95,23.4,5.9,1624.21
6019005801,46.81,5.08,6.68,44.1,9.1,400.71
6001435602,111.77,2.8,11.59,46.4,10.5,403.68
6037113102,34.83,8.33,6.55,15.5,8.4,1715.09
6059099204,24.84,5.56,5.84,34.4,5.6,822.25
6037405600,33.85,3.82,6.65,17.6,11.9,1592.44
6053011202,36.95,3.42,7.41,64.7,11.6,326.55
6073014001,65.23,5.01,7.94,35.6,9.2,967.9
6001406602,80.31,2.27,8.16,54.8,8.5,1762.85
6073013303,68.62,4.65,8.85,34.5,14.4,851.37
6059099226,29.56,5.29,7.15,21.6,9.4,648.25
6001408300,170.91,6.15,8.64,29.3,11.4,2584.77
6073009400,10.5,3.8,4.31,45.6,21.1,2431.93
6073002601,80.83,4.6,9.97,77.5,10.9,505.26
6037141202,28.26,4.55,9.26,19.9,11.3,1241.4
6037189500,23.14,4.92,5.52,32.6,11.0,2552.67
6037137402,32.01,4.73,7.01,27.5,12.5,2060.38
6075025701,52.58,3.59,6.82,24.5,4.8,1682.57
6107001400,34.23,3.73,6.0,44.8,7.1,216.83
6067009611,45.18,5.58,8.7,30.5,17.5,1223.8
6037181400,48.17,4.76,8.14,29.7,8.9,758.91
6067008705,26.87,4.86,8.82,12.6,10.7,750.65
6077005502,38.65,2.46,7.31,18.3,7.3,326.5
6073020308,28.5,5.68,7.24,47.9,4.8,978.59
6073020403,40.55,4.96,7.03,20.3,7.6,1862.26
6059063902,36.22,4.64,6.33,33.3,6.1,1961.82
6067007016,67.53,4.29,9.82,31.2,10.3,1028.55
6023001300,95.62,2.33,6.7,50.8,17.9,353.33
6109004100,49.3,4.6,11.72,26.6,8.5,418.43
6037600703,116.87,3.57,9.02,17.8,15.4,781.28
6103000400,71.99,3.75,13.11,27.1,12.3,237.84
6073002801,32.44,3.51,3.79,54.9,7.0,2828.34
6099003907,38.1,4.34,10.0,24.4,7.2,458.35
6073001600,66.07,5.74,7.74,58.7,10.3,1171.91
6065041805,35.15,4.89,11.11,30.1,6.5,600.82
6037920313,37.29,5.94,11.63,26.0,6.9,2045.98
6067004001,55.17,5.7,7.07,25.0,10.6,1137.88
6007003200,69.95,3.51,11.47,58.1,22.6,107.45
6037621204,24.11,8.24,6.7,15.2,6.2,545.03
6029003306,17.3,4.76,5.45,40.7,14.3,522.25
6111004710,33.16,5.18,6.34,50.4,9.8,551.54
6037139001,37.84,4.96,6.41,18.8,6.0,3600.15
6001423300,96.04,1.69,6.22,28.6,9.7,550.39
6085504803,43.38,6.49,6.85,11.9,5.4,1794.05
6065044403,33.02,3.24,9.8,61.9,20.4,180.15
6073010502,71.16,5.74,7.23,49.8,11.7,555.63
6037800327,21.17,5.83,7.14,26.5,10.2,1689.59
6095250400,93.65,6.34,9.72,45.1,17.4,974.18
6059076201,36.57,4.51,7.1,19.1,2.5,679.61
6067009314,44.01,7.71,9.11,36.2,14.8,427.97
6013355107,148.92,3.83,12.13,21.0,11.4,360.35
6071010019,69.09,4.0,12.69,61.3,16.6,408.84
6037702201,33.74,5.49,6.14,23.5,6.8,951.05
6037900704,150.17,6.44,15.63,65.1,4.7,859.63
6037113303,44.99,1.89,8.1,18.8,8.2,1043.08
6037124000,38.37,4.47,8.15,16.8,13.1,1455.62
6085504506,20.97,4.48,6.31,19.8,10.2,4248.22
6037143602,22.18,7.32,6.28,17.4,13.4,1520.34
6059032022,21.22,5.41,5.81,35.6,12.0,2133.32
6067005903,83.89,5.08,6.47,46.9,15.7,633.98
6111008302,40.82,5.74,11.19,27.7,10.5,1452.89
6013359102,62.35,4.49,8.28,24.6,8.5,367.83
6071008500,39.36,5.34,10.82,9.8,5.0,991.97
6037113232,53.22,3.95,7.93,17.6,9.4,962.54
6013360101,60.3,5.58,7.71,28.2,8.0,1480.83
6023001101,74.68,3.12,7.91,58.5,13.5,442.83
6065050600,33.0,3.25,10.12,24.1,17.3,1500.41
6033001000,48.01,5.08,9.32,45.6,8.3,95.61
6041112100,33.87,2.71,5.71,36.7,10.0,1372.17
6085504311,24.62,6.33,5.76,12.4,5.7,582.0
6075011300,24.05,9.21,3.2,54.2,1.1,559.94
6037503802,40.81,5.53,11.28,25.1,6.7,502.13
6001405800,86.89,5.33,6.5,48.8,9.1,207.52
6059099202,32.41,4.34,6.16,44.0,8.5,810.66
6073013102,68.62,4.46,8.85,45.2,11.2,647.15
6037124600,32.59,3.43,9.72,24.2,8.7,2203.99
6115040303,50.08,4.6,13.87,40.3,9.9,289.79
6037700502,24.86,8.57,4.49,26.9,7.1,1079.62
6101050402,40.59,4.49,12.26,30.5,13.7,295.48
6037920328,24.53,7.47,8.94,14.2,3.7,1178.17
6073013309,59.64,6.06,7.74,22.1,8.7,1348.79
6073015703,40.03,5.08,6.83,74.8,21.9,551.07
6001435800,65.42,3.66,9.47,21.0,10.6,2305.95
6071009911,87.54,5.38,17.31,46.1,16.8,963.85
6037137103,40.24,3.81,8.27,15.6,2.5,1541.57
6029005700,44.18,5.85,13.72,34.7,13.3,166.13
6059088901,24.44,3.75,5.4,49.4,12.8,1688.78
6021010200,41.6,2.35,8.53,47.2,14.5,203.43
6001423400,67.79,5.29,4.33,30.5,14.4,682.35
6111007700,38.42,3.98,10.21,18.8,6.7,795.64
6067007903,97.51,3.9,7.51,30.7,16.5,904.68
6059110301,35.98,3.89,7.63,25.7,6.2,2358.41
6037575002,70.51,3.34,8.96,25.6,8.3,833.21
6037609900,57.77,3.83,6.7,30.3,16.0,549.36
6065045224,60.71,4.15,10.31,34.3,8.9,513.47
6037183104,38.49,5.44,6.31,23.0,9.6,725.49
6037143800,23.66,5.91,7.17,11.2,12.4,1568.81
6059099411,35.69,3.68,7.81,29.3,8.9,969.21
6073020206,36.02,4.74,7.15,61.6,8.8,560.34
6037910404,82.42,5.36,10.59,51.3,14.9,974.43
6085504700,16.69,5.05,5.25,34.9,20.3,2995.05
6095252314,119.73,5.38,12.6,23.6,12.1,1225.8
6071010424,33.63,5.77,8.78,51.8,28.7,133.23
6073019002,30.32,6.74,6.6,21.6,2.9,1311.77
6037400800,53.52,5.1,7.78,33.9,10.8,366.89
6085504504,23.43,5.76,6.94,22.2,4.2,1180.07
6059011711,32.01,4.63,6.46,43.9,9.0,686.98
6081601502,50.75,5.05,8.08,35.7,11.5,718.26
6095253204,76.48,4.88,9.47,36.4,8.7,275.3
6065050500,25.63,4.47,7.8,23.6,12.0,1653.42
6073019404,47.62,5.56,6.41,49.0,1.5,680.29
6001409900,153.91,9.26,7.91,15.8,9.6,1089.35
6037272302,34.35,2.87,6.68,37.9,5.3,1015.25
6037401201,50.46,5.08,7.71,9.1,14.3,1752.79
6085504101,53.37,4.04,9.24,41.1,12.9,555.67
6037702002,33.62,5.04,6.08,32.2,13.4,951.66
6037571504,40.93,7.16,5.89,28.0,10.5,644.22
6067009633,135.72,6.51,15.92,52.3,13.0,480.76
6073001800,50.19,5.45,7.71,40.9,8.9,2161.67
6031000701,138.1,5.84,9.47,24.6,5.7,292.82
6037910706,62.04,7.18,12.19,41.9,12.1,569.37
6037920115,18.15,6.25,7.07,11.8,7.5,833.04
6075060502,56.7,9.34,7.31,68.5,22.2,351.22
6071011500,33.77,8.25,9.86,30.9,7.7,149.02
6065043222,21.65,5.56,8.04,22.2,10.3,1086.64
6037920037,32.47,4.74,8.54,55.4,10.1,1251.51
6107001501,36.73,4.22,7.71,43.8,8.1,306.15
6071002016,35.27,5.92,8.8,23.4,11.5,749.3
6013303204,66.71,4.82,13.25,34.6,9.4,483.25
6087122500,58.7,4.14,6.93,34.4,7.5,497.98
6075020800,57.85,5.23,6.92,41.4,7.2,745.22
6053014800,36.24,4.74,6.46,46.0,5.7,528.42
6073008360,35.0,7.38,6.68,20.4,6.4,2462.7
6037920102,23.33,4.12,9.37,37.6,10.1,669.43
6073003201,58.49,5.94,8.05,40.0,16.7,294.2
6073021000,16.49,4.73,6.31,54.3,27.3,89.93
6097154201,55.43,4.26,7.05,55.8,6.9,206.62
6067004906,116.72,7.72,13.74,52.5,12.0,470.52
6071010409,39.76,5.88,12.76,55.5,16.6,58.54
6037920043,35.51,5.05,9.59,13.8,7.9,1351.13
6065044104,86.08,5.56,18.71,38.6,16.6,183.89
6059110106,32.27,6.42,9.51,17.9,5.7,527.03
6085505303,35.9,3.77,8.11,26.0,5.5,835.36
6085503211,34.22,2.7,7.22,34.8,10.5,2341.82
6037212502,31.04,2.09,5.2,43.1,3.9,1396.06
6071009708,80.79,5.52,12.48,51.6,15.7,160.31
6001405301,97.0,5.63,7.21,19.5,6.6,404.09
6073016100,53.4,5.33,8.89,22.9,7.2,919.68
6029005401,60.93,4.69,20.34,29.4,7.8,276.6
6037501600,50.52,4.38,9.71,24.4,6.3,418.92
6037460302,43.13,5.74,6.46,27.1,12.0,415.0
6075012201,50.2,6.45,4.42,44.3,6.5,866.56
6037275101,42.51,4.05,8.01,16.7,8.4,5104.46
6073013000,43.09,3.52,5.96,44.7,17.4,831.36
6059062627,20.11,4.46,5.39,55.1,11.4,556.26
6037461501,40.74,5.05,6.46,36.5,11.6,604.19
6037278001,39.1,3.09,8.64,34.5,6.0,732.31
6073010200,75.38,3.89,7.59,27.9,10.1,281.6
6037405900,43.69,4.02,7.96,39.4,15.9,774.41
6065042711,35.34,1.92,10.52,34.7,27.9,884.72
6059099603,27.9,5.12,6.63,19.2,9.1,655.99
6097151201,35.31,3.46,5.42,35.7,10.3,984.36
6065044602,55.82,9.42,9.37,43.1,8.5,498.16
6085503336,40.54,8.05,8.72,29.0,7.5,706.14
6059075401,36.18,4.18,5.52,30.5,9.0,4580.12
6021010300,42.53,2.63,8.01,39.8,13.9,107.96
6037700200,28.38,3.57,9.33,29.3,7.2,1119.9
6013303102,59.11,4.48,11.34,25.5,5.3,466.45
6037113213,46.83,5.23,8.46,20.5,6.9,699.79
6059063603,23.99,5.82,3.67,19.7,6.3,791.33
6073010003,53.72,4.95,8.09,25.8,18.7,1291.96
6075022903,51.5,3.29,6.22,27.9,5.0,1821.47
6075020900,57.85,7.46,6.92,45.9,6.1,737.37
6053001500,98.54,3.83,8.74,29.9,10.7,516.78
6053011101,32.14,5.6,7.56,63.7,6.6,210.2
6073014200,55.66,5.49,6.17,38.3,13.9,491.38
6085503506,38.46,3.45,7.2,48.2,11.8,806.77
6053014301,57.11,7.64,8.55,16.8,7.4,631.04
6065049600,25.06,2.67,9.35,24.9,7.4,1740.86
6079010016,41.5,3.18,6.51,42.1,8.4,195.47
6097152702,41.58,3.64,6.81,29.4,6.5,869.38
6053000101,66.02,2.27,8.3,37.4,7.7,310.68
6019005905,41.2,6.48,6.52,19.0,10.2,205.06
6059088203,34.81,5.15,7.28,48.7,11.8,599.3
6059086801,35.59,2.03,7.17,30.6,7.8,2436.05
6073002707,51.48,5.54,6.19,70.8,13.5,482.83
6065044606,55.93,5.7,9.33,45.5,19.3,273.96
6021010100,42.01,3.63,8.6,52.4,14.3,287.3
6085504507,25.78,4.35,7.73,22.9,12.5,1744.79
6071010411,57.07,4.89,13.44,51.2,23.5,512.44
6095250300,93.65,6.64,9.72,49.7,15.0,870.26
6037575001,34.18,4.53,6.02,23.7,8.5,802.32
6037403901,49.5,2.37,7.32,32.3,11.3,2300.41
6075022801,57.85,5.54,6.92,29.3,6.6,813.43
6059011716,30.14,4.05,8.16,17.2,6.7,500.57
6083002211,58.41,5.96,6.75,28.6,6.0,467.35
6059062612,22.92,4.98,6.0,22.8,11.0,1848.31
6059001704,47.19,4.05,7.42,16.6,5.3,685.31
6013303203,66.65,4.51,13.23,14.3,4.1,602.44
6037503401,46.08,5.08,11.79,11.7,8.0,673.98
6067005204,64.78,2.76,10.21,23.9,5.8,1550.93
6073010300,75.38,4.15,7.59,42.8,13.7,527.12
6001442700,46.73,6.57,8.24,9.6,3.0,2028.42
6061021003,49.85,3.17,9.37,29.5,10.0,1226.9
6111005502,35.51,5.47,9.29,42.4,6.2,1180.35
6073009000,59.97,6.99,4.74,50.0,5.0,505.62
6073013702,71.01,6.44,7.2,41.6,8.9,915.26
6001420400,30.65,3.36,3.38,51.2,6.9,2378.83
6097153902,49.48,4.81,6.68,39.6,9.0,559.84
6073014902,39.85,5.68,5.41,27.6,3.3,1871.29
6073012303,40.33,4.85,6.01,41.1,12.2,2183.91
6059001301,49.39,4.01,8.91,21.7,10.8,847.54
6001436100,66.58,2.97,8.49,19.9,12.1,2160.81
6053000501,79.51,3.73,8.03,85.3,13.1,391.66
6037571900,49.43,5.37,6.99,15.8,5.3,764.51
6001440336,70.98,6.21,9.67,26.2,11.2,536.47
6029002804,82.51,3.51,11.06,27.2,4.8,587.52
6001432700,75.08,5.36,9.79,24.4,6.0,1838.97
6007001704,60.06,5.85,12.37,45.7,15.7,112.87
6113010302,61.05,4.16,9.9,15.1,6.9,428.5
6073002708,42.49,5.39,5.03,78.4,11.6,499.99
6037186202,51.95,5.23,6.09,27.6,2.8,1296.75
6029000907,75.27,3.83,9.32,49.6,12.7,467.44
6037189300,30.08,5.79,7.41,12.9,8.2,1426.44
6037214901,26.53,3.85,6.8,32.9,8.4,899.15
6097152000,53.31,5.06,7.65,44.9,9.6,1171.42
6075016802,90.79,6.06,6.36,20.6,6.0,661.18
6095253205,76.48,4.71,9.47,41.9,12.6,610.64
6085512311,40.1,3.3,9.19,18.9,5.8,1282.48
6001410000,135.08,6.94,7.21,12.5,6.6,1576.47
6013336202,65.88,4.57,5.5,73.5,6.6,842.48
6037503502,57.41,5.0,12.52,29.8,5.2,459.22
6001442900,67.67,4.45,10.69,15.0,3.4,1685.45
6071010417,50.73,4.52,13.34,51.3,16.8,482.22
6053000102,78.46,5.31,9.59,36.2,6.3,499.59
6065044102,96.29,4.47,20.81,56.4,16.8,200.64
6037128602,51.78,2.55,12.75,18.9,7.3,803.82
6059099413,26.83,3.76,6.7,25.5,4.1,629.59
6037109200,51.84,3.69,7.36,17.0,6.9,1859.37
6075020200,71.14,7.08,6.84,29.8,9.8,443.41
6101050401,40.59,2.54,12.26,31.0,9.1,516.12
6055201003,25.75,6.59,4.59,20.6,6.2,801.66
6085506301,39.62,4.45,7.36,19.8,5.0,1640.08
6001451506,36.63,6.76,10.75,31.6,3.5,288.86
6037461100,38.96,7.5,5.66,34.9,14.1,494.73
6071009707,85.53,5.28,13.11,26.8,12.1,597.7
6001440335,67.41,6.27,9.24,9.9,8.3,509.7
6037403721,40.98,6.63,6.77,22.4,6.8,553.56
6037113237,46.82,3.77,8.46,19.7,11.4,575.31
